thumb_metacarpal,thumb_proximal,thumb_intermediate,thumb_distal,index_metacarpal,index_proximal,index_intermediate,index_distal,middle_metacarpal,middle_proximal,middle_intermediate,middle_distal,ring_metacarpal,ring_proximal,ring_intermediate,ring_distal,pinky_metacarpal,pinky_proximal,pinky_intermediate,pinky_distal,gesture
"(0, 0, 0)","(0.456515, 0.855893, 0.242985)","(0.467604, 0.851236, 0.238211)","(0.250303, 0.913847, 0.319738)","(0.115149, 0.991569, -0.0594232)","(0.375458, 0.893785, 0.245316)","(0.568967, 0.0231017, 0.822036)","(0.306772, -0.67148, 0.674541)","(0.226881, 0.964612, -0.134342)","(0.0121626, 0.898192, -0.439435)","(0.0691321, 0.939516, -0.335455)","(0.119433, 0.964034, -0.237434)","(0.346638, 0.913936, -0.2111)","(-0.03701, 0.829385, -0.55745)","(-0.00180828, 0.873289, -0.487198)","(0.0308726, 0.907704, -0.418473)","(0.429312, 0.847712, -0.311569)","(0.0664202, 0.745644, -0.663026)","(0.093036, 0.795423, -0.598871)","(0.116916, 0.836078, -0.536007)",oinch
"(0, 0, 0)","(0.468972, 0.853444, 0.227373)","(0.478452, 0.84929, 0.223138)","(0.264531, 0.914266, 0.306824)","(0.122845, 0.989936, -0.0702611)","(0.387566, 0.892994, 0.228809)","(0.580941, 0.0205166, 0.813687)","(0.304694, -0.675215, 0.671749)","(0.233181, 0.961317, -0.146619)","(0.01103, 0.892959, -0.450003)","(0.0704332, 0.935395, -0.346518)","(0.12294, 0.960769, -0.248612)","(0.351306, 0.908892, -0.224721)","(-0.039983, 0.821252, -0.569163)","(-0.00245589, 0.866881, -0.498509)","(0.0324507, 0.902707, -0.429031)","(0.431854, 0.841035, -0.325824)","(0.0614824, 0.736338, -0.673815)","(0.0894649, 0.786604, -0.610942)","(0.114657, 0.827838, -0.549125)",oinch
"(0, 0, 0)","(0.47978, 0.854722, 0.198144)","(0.487606, 0.851126, 0.194488)","(0.278697, 0.918411, 0.280801)","(0.126281, 0.987735, -0.091827)","(0.397346, 0.895802, 0.199135)","(0.599757, 0.0298394, 0.799626)","(0.311795, -0.66948, 0.674226)","(0.234628, 0.957067, -0.170209)","(0.00433474, 0.884157, -0.46717)","(0.0667149, 0.928465, -0.365379)","(0.121953, 0.955482, -0.268666)","(0.350599, 0.902522, -0.250069)","(-0.0501361, 0.808355, -0.586556)","(-0.0100589, 0.856074, -0.516756)","(0.0273187, 0.89375, -0.447732)","(0.428379, 0.832328, -0.351741)","(0.0482988, 0.721129, -0.691116)","(0.077982, 0.772511, -0.630194)","(0.10484, 0.814921, -0.570011)",oinch
"(0, 0, 0)","(0.489544, 0.855961, 0.166366)","(0.493514, 0.854072, 0.164332)","(0.29092, 0.921552, 0.257112)","(0.124658, 0.98662, -0.105078)","(0.40618, 0.898125, 0.168491)","(0.633311, 0.0336575, 0.773165)","(0.332963, -0.670114, 0.663387)","(0.22949, 0.955029, -0.187758)","(-0.0139851, 0.880601, -0.473651)","(0.0536927, 0.926064, -0.373526)","(0.11386, 0.953794, -0.278053)","(0.341815, 0.899529, -0.272047)","(-0.0715817, 0.803964, -0.590354)","(-0.0285755, 0.851856, -0.522997)","(0.0116578, 0.889773, -0.456254)","(0.415017, 0.828314, -0.376374)","(0.0196343, 0.713816, -0.700058)","(0.0519716, 0.765678, -0.641121)","(0.0814649, 0.808618, -0.582667)",oinch
"(0, 0, 0)","(0.496827, 0.858778, 0.125153)","(0.497193, 0.858595, 0.124953)","(0.299891, 0.927662, 0.222504)","(0.121019, 0.984606, -0.126117)","(0.410732, 0.902346, 0.130652)","(0.662278, 0.0451398, 0.747897)","(0.351278, -0.664897, 0.659178)","(0.222611, 0.951535, -0.212192)","(-0.0321933, 0.872698, -0.487198)","(0.0401675, 0.920278, -0.389197)","(0.104735, 0.949659, -0.295262)","(0.33162, 0.894523, -0.299761)","(-0.0922049, 0.794285, -0.600507)","(-0.0467725, 0.842989, -0.535894)","(-0.00415547, 0.881772, -0.471657)","(0.400764, 0.821508, -0.405602)","(-0.00749547, 0.700718, -0.713399)","(0.0270441, 0.753574, -0.656806)","(0.0587475, 0.797547, -0.600389)",oinch
"(0, 0, 0)","(0.492217, 0.866881, 0.0789888)","(0.484712, 0.870708, 0.083198)","(0.293097, 0.938745, 0.18125)","(0.111298, 0.981676, -0.154676)","(0.406358, 0.909552, 0.0871049)","(0.683873, 0.0669935, 0.726519)","(0.367339, -0.652338, 0.662961)","(0.210486, 0.946946, -0.242875)","(-0.0523561, 0.859838, -0.507875)","(0.02381, 0.911011, -0.411695)","(0.0920354, 0.943321, -0.318865)","(0.317187, 0.888284, -0.33218)","(-0.113542, 0.778278, -0.617569)","(-0.0666203, 0.828637, -0.555808)","(-0.0224805, 0.869105, -0.494117)","(0.383595, 0.812947, -0.438146)","(-0.0343807, 0.678098, -0.734167)","(0.00208178, 0.733688, -0.679483)","(0.0357798, 0.780249, -0.624445)",oinch
"(0, 0, 0)","(0.488746, 0.872025, 0.0264292)","(0.47614, 0.878716, 0.0338859)","(0.292502, 0.946786, 0.134306)","(0.100636, 0.977236, -0.186768)","(0.403549, 0.914182, 0.0376855)","(0.712902, 0.0871016, 0.695834)","(0.389088, -0.639739, 0.662831)","(0.196219, 0.940324, -0.27801)","(-0.0773325, 0.845706, -0.528016)","(0.00521804, 0.90126, -0.433247)","(0.0794469, 0.936722, -0.34094)","(0.299362, 0.879481, -0.369995)","(-0.134407, 0.765104, -0.629723)","(-0.0840357, 0.817455, -0.56983)","(-0.0366979, 0.859495, -0.509824)","(0.361625, 0.801375, -0.476472)","(-0.0658231, 0.652202, -0.755182)","(-0.0266358, 0.710466, -0.703227)","(0.00983234, 0.759584, -0.650335)",oinch
"(0, 0, 0)","(0.483237, 0.875193, -0.0227945)","(0.467278, 0.884016, -0.0128976)","(0.289946, 0.952803, 0.089982)","(0.0881924, 0.971986, -0.217863)","(0.397492, 0.917557, -0.00945811)","(0.737937, 0.106432, 0.666424)","(0.408595, -0.627355, 0.66293)","(0.18044, 0.932922, -0.311607)","(-0.101373, 0.831659, -0.545955)","(-0.0127703, 0.89159, -0.452664)","(0.0671485, 0.930161, -0.360961)","(0.280343, 0.869947, -0.405709)","(-0.155876, 0.750397, -0.642345)","(-0.102604, 0.804751, -0.584678)","(-0.0525436, 0.848457, -0.52665)","(0.33894, 0.78913, -0.512244)","(-0.0932473, 0.622695, -0.776888)","(-0.0513826, 0.683902, -0.727762)","(-0.012172, 0.735856, -0.677029)",oinch
"(0, 0, 0)","(0.479724, 0.874727, -0.0686884)","(0.460992, 0.885617, -0.0562941)","(0.297329, 0.953659, 0.0461473)","(0.0794211, 0.966047, -0.245856)","(0.394634, 0.91716, -0.0555176)","(0.765645, 0.118198, 0.632311)","(0.427077, -0.619941, 0.658239)","(0.167515, 0.924474, -0.342472)","(-0.12237, 0.820178, -0.558868)","(-0.0267269, 0.883519, -0.467633)","(0.0596868, 0.924244, -0.377107)","(0.263225, 0.858975, -0.439174)","(-0.142535, 0.762734, -0.63081)","(-0.0764112, 0.822028, -0.564297)","(-0.0155664, 0.867096, -0.497898)","(0.317118, 0.775403, -0.546065)","(-0.120186, 0.599802, -0.791071)","(-0.0750461, 0.663277, -0.744602)","(-0.0325939, 0.717313, -0.695989)",oinch
"(0, 0, 0)","(0.484674, 0.867539, -0.111658)","(0.464588, 0.880194, -0.0970359)","(0.312401, 0.949914, 0.00836818)","(0.07881, 0.960323, -0.267524)","(0.399681, 0.911441, -0.0976246)","(0.798226, 0.116895, 0.590907)","(0.445057, -0.62041, 0.645767)","(0.161305, 0.915839, -0.367721)","(-0.138473, 0.813515, -0.564817)","(-0.0356797, 0.87769, -0.477898)","(0.057247, 0.918673, -0.390849)","(0.251102, 0.847333, -0.467946)","(-0.141734, 0.767666, -0.624981)","(-0.065472, 0.828556, -0.556065)","(0.00401938, 0.873282, -0.487198)","(0.298391, 0.761138, -0.575875)","(-0.143708, 0.587031, -0.796708)","(-0.0939558, 0.651749, -0.752592)","(-0.0471099, 0.706735, -0.705909)",oinch
"(0, 0, 0)","(0.462213, 0.872877, -0.156347)","(0.439111, 0.887562, -0.139343)","(0.290945, 0.956124, -0.034323)","(0.0530824, 0.952017, -0.301407)","(0.377105, 0.915096, -0.142799)","(0.811594, 0.148412, 0.565057)","(0.467581, -0.596558, 0.652293)","(0.133615, 0.90568, -0.402357)","(-0.165412, 0.793821, -0.585225)","(-0.0594032, 0.863202, -0.501352)","(0.0367513, 0.908452, -0.41637)","(0.221902, 0.835469, -0.502744)","(-0.15309, 0.753809, -0.639012)","(-0.0693145, 0.820622, -0.567252)","(0.00664326, 0.868852, -0.495028)","(0.26783, 0.746551, -0.609039)","(-0.159426, 0.56484, -0.809654)","(-0.106114, 0.634589, -0.76553)","(-0.0560359, 0.693489, -0.718285)",oinch
"(0, 0, 0)","(0.447698, 0.875728, -0.180739)","(0.417646, 0.894669, -0.158554)","(0.273712, 0.960206, -0.0555558)","(0.0425891, 0.947035, -0.318292)","(0.36706, 0.915025, -0.167324)","(0.819535, 0.161377, 0.549836)","(0.477088, -0.586864, 0.6542)","(0.12177, 0.899445, -0.419728)","(-0.165442, 0.792545, -0.586942)","(-0.0539644, 0.863786, -0.50096)","(0.0464661, 0.909147, -0.413876)","(0.208856, 0.828038, -0.52032)","(-0.157294, 0.747145, -0.645781)","(-0.0692669, 0.816699, -0.572892)","(0.0103384, 0.866432, -0.499188)","(0.253605, 0.737586, -0.625821)","(-0.155541, 0.560678, -0.813294)","(-0.0972161, 0.635002, -0.766369)","(-0.0428107, 0.696917, -0.715873)",oinch
"(0, 0, 0)","(0.415927, 0.882668, -0.218865)","(0.378304, 0.905844, -0.190611)","(0.237221, 0.967576, -0.086729)","(0.0141562, 0.938115, -0.346034)","(0.341601, 0.916873, -0.206525)","(0.832463, 0.192244, 0.519661)","(0.505573, -0.561288, 0.65525)","(0.0911505, 0.889131, -0.448484)","(-0.181867, 0.783609, -0.594038)","(-0.0651104, 0.858422, -0.508796)","(0.03963, 0.905663, -0.422143)","(0.176541, 0.816518, -0.549665)","(-0.186119, 0.727932, -0.659905)","(-0.0954479, 0.801799, -0.589922)","(-0.0131513, 0.855082, -0.518325)","(0.219852, 0.723929, -0.653905)","(-0.172771, 0.539823, -0.823858)","(-0.110498, 0.619488, -0.77719)","(-0.0524652, 0.685493, -0.726187)",oinch
"(0, 0, 0)","(0.374942, 0.88617, -0.272252)","(0.331307, 0.912604, -0.239561)","(0.191393, 0.972194, -0.134934)","(-0.0252464, 0.921861, -0.386696)","(0.304613, 0.916695, -0.258615)","(0.840856, 0.240595, 0.484846)","(0.540466, -0.517416, 0.663458)","(0.0502217, 0.870711, -0.489223)","(-0.20378, 0.76396, -0.612241)","(-0.080466, 0.845864, -0.527295)","(0.0297449, 0.89748, -0.44005)","(0.134854, 0.796274, -0.589714)","(-0.224568, 0.693934, -0.684123)","(-0.133069, 0.773945, -0.619114)","(-0.0494718, 0.832817, -0.551333)","(0.177978, 0.700495, -0.691109)","(-0.196282, 0.504569, -0.840763)","(-0.130528, 0.591926, -0.795353)","(-0.0691872, 0.664116, -0.744422)",oinch
"(0, 0, 0)","(0.330995, 0.890491, -0.312198)","(0.280315, 0.91994, -0.274107)","(0.139108, 0.976186, -0.166465)","(-0.0664902, 0.907088, -0.415657)","(0.265494, 0.917011, -0.297663)","(0.844652, 0.284434, 0.453497)","(0.574016, -0.477672, 0.665083)","(0.00795141, 0.855048, -0.518487)","(-0.225472, 0.74839, -0.623759)","(-0.0956688, 0.837458, -0.538063)","(0.0199968, 0.893175, -0.449265)","(0.0923886, 0.780117, -0.618774)","(-0.263381, 0.66431, -0.699516)","(-0.172124, 0.749769, -0.638921)","(-0.0881249, 0.813653, -0.574632)","(0.136054, 0.682472, -0.718138)","(-0.22448, 0.471153, -0.853009)","(-0.157494, 0.564926, -0.809972)","(-0.094657, 0.642609, -0.760324)",oinch
"(0, 0, 0)","(0.297566, 0.891134, -0.342542)","(0.242356, 0.92239, -0.300766)","(0.0997132, 0.976726, -0.189906)","(-0.0988336, 0.894508, -0.43599)","(0.234884, 0.915777, -0.325856)","(0.846309, 0.317049, 0.428067)","(0.599782, -0.44657, 0.663955)","(-0.0252408, 0.841853, -0.539117)","(-0.239186, 0.738654, -0.630222)","(-0.102163, 0.833938, -0.54232)","(0.0194199, 0.892498, -0.450633)","(0.0589918, 0.766638, -0.639363)","(-0.293521, 0.640917, -0.709274)","(-0.202632, 0.730446, -0.652218)","(-0.118463, 0.798098, -0.590768)","(0.103086, 0.667706, -0.737253)","(-0.24415, 0.445715, -0.861237)","(-0.176172, 0.544491, -0.820056)","(-0.112153, 0.626412, -0.771381)",oinch
"(0, 0, 0)","(0.275592, 0.88963, -0.364152)","(0.218948, 0.921433, -0.320972)","(0.0803367, 0.974052, -0.211589)","(-0.121515, 0.885151, -0.449158)","(0.213051, 0.91405, -0.345141)","(0.847091, 0.33957, 0.408814)","(0.618258, -0.424196, 0.661676)","(-0.0486238, 0.832056, -0.552557)","(-0.249543, 0.73066, -0.635503)","(-0.107538, 0.83046, -0.5466)","(0.0182129, 0.891197, -0.453251)","(0.0353495, 0.756643, -0.652872)","(-0.314562, 0.624512, -0.714868)","(-0.223885, 0.716812, -0.660345)","(-0.139552, 0.78702, -0.600937)","(0.079654, 0.656857, -0.749796)","(-0.25553, 0.429337, -0.866242)","(-0.185835, 0.532676, -0.825665)","(-0.120069, 0.618237, -0.776766)",oinch
"(0, 0, 0)","(0.246455, 0.885924, -0.392936)","(0.18887, 0.918071, -0.348531)","(0.0543473, 0.969237, -0.240053)","(-0.151328, 0.870703, -0.46795)","(0.184648, 0.9097, -0.371956)","(0.847452, 0.368782, 0.381872)","(0.641827, -0.393266, 0.658331)","(-0.0794281, 0.816698, -0.571572)","(-0.26806, 0.714922, -0.645779)","(-0.121862, 0.820643, -0.558296)","(0.00768668, 0.88517, -0.465204)","(0.00412773, 0.740716, -0.671806)","(-0.342768, 0.599993, -0.722854)","(-0.252696, 0.69586, -0.672252)","(-0.168415, 0.769481, -0.616064)","(0.0486675, 0.639565, -0.767195)","(-0.272638, 0.404917, -0.872761)","(-0.201661, 0.513404, -0.834116)","(-0.134452, 0.603234, -0.78615)",oinch
"(0, 0, 0)","(0.219997, 0.881453, -0.417902)","(0.161947, 0.913797, -0.37249)","(0.0310853, 0.963876, -0.264531)","(-0.178162, 0.856938, -0.483647)","(0.159163, 0.904615, -0.395397)","(0.847481, 0.393715, 0.35604)","(0.662986, -0.365511, 0.653338)","(-0.107316, 0.802054, -0.587532)","(-0.28747, 0.699003, -0.654794)","(-0.138057, 0.810184, -0.569687)","(-0.00534431, 0.878497, -0.477719)","(-0.024309, 0.725503, -0.687789)","(-0.368381, 0.577579, -0.72849)","(-0.278885, 0.676483, -0.681611)","(-0.194672, 0.753038, -0.628519)","(0.0202986, 0.623141, -0.781846)","(-0.288482, 0.381808, -0.878067)","(-0.216711, 0.494448, -0.841759)","(-0.148498, 0.58782, -0.795246)",oinch
"(0, 0, 0)","(0.198575, 0.878952, -0.433603)","(0.140273, 0.911223, -0.387294)","(0.0133598, 0.95978, -0.280436)","(-0.199027, 0.847182, -0.492616)","(0.139558, 0.901133, -0.410466)","(0.847085, 0.411403, 0.336443)","(0.679282, -0.345566, 0.647426)","(-0.129055, 0.791887, -0.596875)","(-0.301684, 0.688917, -0.659076)","(-0.149447, 0.804105, -0.575396)","(-0.0140415, 0.874968, -0.483977)","(-0.0465384, 0.715164, -0.697406)","(-0.388177, 0.562103, -0.730314)","(-0.299146, 0.663164, -0.686094)","(-0.214996, 0.741787, -0.635239)","(-0.00191762, 0.612149, -0.79074)","(-0.301301, 0.366253, -0.880384)","(-0.229217, 0.481665, -0.845848)","(-0.160484, 0.577418, -0.800521)",oinch
"(0, 0, 0)","(0.178315, 0.876528, -0.447104)","(0.120045, 0.908653, -0.399925)","(-0.00199778, 0.955562, -0.294784)","(-0.21871, 0.838228, -0.499539)","(0.121936, 0.897797, -0.423192)","(0.847089, 0.426395, 0.317218)","(0.694996, -0.327643, 0.640024)","(-0.149762, 0.782567, -0.604285)","(-0.314161, 0.680709, -0.661769)","(-0.158088, 0.799899, -0.578938)","(-0.0191911, 0.872936, -0.487457)","(-0.0679189, 0.705696, -0.705252)","(-0.407311, 0.548201, -0.730461)","(-0.318663, 0.651135, -0.688823)","(-0.234515, 0.731561, -0.640172)","(-0.0234869, 0.602123, -0.798057)","(-0.314096, 0.355034, -0.880508)","(-0.241628, 0.472791, -0.847399)","(-0.17236, 0.570436, -0.803053)",oinch
"(0, 0, 0)","(0.159592, 0.875709, -0.455703)","(0.101099, 0.907688, -0.407286)","(-0.014694, 0.952199, -0.305125)","(-0.2361, 0.831501, -0.502855)","(0.107651, 0.895806, -0.431211)","(0.847375, 0.437434, 0.30101)","(0.708915, -0.313822, 0.631629)","(-0.168186, 0.775744, -0.608223)","(-0.325847, 0.674618, -0.662355)","(-0.166711, 0.796967, -0.580561)","(-0.0249388, 0.871717, -0.489374)","(-0.0870784, 0.698955, -0.709844)","(-0.424448, 0.537884, -0.728371)","(-0.336105, 0.642289, -0.688838)","(-0.251922, 0.724119, -0.642018)","(-0.042942, 0.595115, -0.802492)","(-0.327637, 0.347471, -0.878589)","(-0.25478, 0.467387, -0.846544)","(-0.184922, 0.566742, -0.802875)",oinch
"(0, 0, 0)","(0.135791, 0.875077, -0.464543)","(0.0774095, 0.906654, -0.414712)","(-0.0316353, 0.948457, -0.315324)","(-0.258371, 0.823567, -0.504957)","(0.0897245, 0.89389, -0.439215)","(0.847499, 0.450387, 0.280885)","(0.726462, -0.297388, 0.619526)","(-0.191845, 0.767851, -0.611229)","(-0.340967, 0.668081, -0.661369)","(-0.178008, 0.794254, -0.580925)","(-0.0326425, 0.870988, -0.490218)","(-0.111749, 0.691328, -0.713847)","(-0.446582, 0.525703, -0.724017)","(-0.358759, 0.631824, -0.687088)","(-0.274643, 0.715308, -0.642578)","(-0.0680383, 0.58731, -0.806497)","(-0.345662, 0.339074, -0.874955)","(-0.272791, 0.461064, -0.844396)","(-0.202624, 0.562071, -0.801885)",oinch
"(0, 0, 0)","(0.108562, 0.874134, -0.473396)","(0.0513644, 0.90476, -0.422814)","(-0.052432, 0.944405, -0.324575)","(-0.284929, 0.814839, -0.50483)","(0.0678789, 0.89238, -0.44615)","(0.846361, 0.466052, 0.257814)","(0.747182, -0.277655, 0.603844)","(-0.220006, 0.759438, -0.612251)","(-0.359606, 0.661261, -0.658345)","(-0.192612, 0.791842, -0.579557)","(-0.0433308, 0.870879, -0.489583)","(-0.141066, 0.683499, -0.716191)","(-0.472647, 0.512334, -0.717021)","(-0.385668, 0.620378, -0.682929)","(-0.301833, 0.705723, -0.640977)","(-0.0977686, 0.579517, -0.809075)","(-0.364415, 0.333083, -0.869631)","(-0.291702, 0.456957, -0.840297)","(-0.221452, 0.559309, -0.798832)",oinch
"(0, 0, 0)","(0.0817822, 0.875362, -0.476502)","(0.0262536, 0.904456, -0.425758)","(-0.0695424, 0.940676, -0.332103)","(-0.310553, 0.807723, -0.501139)","(0.0478144, 0.892959, -0.447592)","(0.843552, 0.480534, 0.239805)","(0.765781, -0.259599, 0.588377)","(-0.246904, 0.753159, -0.609745)","(-0.376248, 0.656669, -0.653623)","(-0.206792, 0.790737, -0.57617)","(-0.0550207, 0.871649, -0.487033)","(-0.16879, 0.678332, -0.715105)","(-0.49672, 0.50141, -0.708419)","(-0.410893, 0.611257, -0.676411)","(-0.327638, 0.698322, -0.636395)","(-0.125553, 0.574847, -0.808571)","(-0.381031, 0.330001, -0.863664)","(-0.309187, 0.455011, -0.835086)","(-0.239552, 0.558116, -0.794431)",oinch
"(0, 0, 0)","(0.0631882, 0.876156, -0.477869)","(0.0089252, 0.904162, -0.427096)","(-0.0794944, 0.937527, -0.338708)","(-0.327824, 0.802246, -0.498931)","(0.035944, 0.893071, -0.448477)","(0.841434, 0.490247, 0.227261)","(0.778593, -0.245421, 0.577547)","(-0.265075, 0.748144, -0.608289)","(-0.388465, 0.652079, -0.651068)","(-0.217929, 0.788501, -0.575129)","(-0.0648781, 0.870927, -0.48711)","(-0.187564, 0.673969, -0.714552)","(-0.512795, 0.493297, -0.702638)","(-0.427749, 0.604397, -0.672113)","(-0.344889, 0.692659, -0.633463)","(-0.144393, 0.570743, -0.808334)","(-0.390543, 0.327115, -0.860507)","(-0.319493, 0.452363, -0.832642)","(-0.250534, 0.555581, -0.792819)",oinch
"(0, 0, 0)","(0.0498687, 0.877537, -0.476909)","(-0.00338706, 0.904648, -0.426146)","(-0.0838846, 0.935069, -0.344397)","(-0.339691, 0.798511, -0.496981)","(0.0292945, 0.893381, -0.448344)","(0.840002, 0.496374, 0.219111)","(0.787326, -0.235163, 0.569927)","(-0.277575, 0.744756, -0.60687)","(-0.39628, 0.648888, -0.649543)","(-0.225099, 0.78683, -0.574656)","(-0.0712749, 0.87025, -0.487426)","(-0.200493, 0.671062, -0.713778)","(-0.523722, 0.487889, -0.698341)","(-0.439208, 0.599855, -0.668783)","(-0.356611, 0.688937, -0.631026)","(-0.157374, 0.568043, -0.807812)","(-0.395799, 0.324366, -0.859145)","(-0.325363, 0.449599, -0.831865)","(-0.25696, 0.552786, -0.792716)",oinch
"(0, 0, 0)","(0.0373754, 0.879164, -0.475051)","(-0.0148935, 0.905366, -0.424372)","(-0.0873557, 0.932761, -0.349752)","(-0.350677, 0.79484, -0.495233)","(0.0216722, 0.893345, -0.448848)","(0.837826, 0.50341, 0.21125)","(0.795315, -0.224597, 0.563055)","(-0.289072, 0.741428, -0.605576)","(-0.403274, 0.645303, -0.64881)","(-0.231708, 0.784728, -0.574903)","(-0.0773456, 0.869188, -0.488395)","(-0.21231, 0.668208, -0.713038)","(-0.53358, 0.48261, -0.694536)","(-0.449633, 0.595407, -0.665823)","(-0.367353, 0.685276, -0.628847)","(-0.16915, 0.565401, -0.807285)","(-0.400366, 0.32001, -0.858662)","(-0.330818, 0.445017, -0.832178)","(-0.263213, 0.548102, -0.793916)",oinch
"(0, 0, 0)","(0.0232247, 0.878237, -0.477661)","(-0.0282494, 0.903753, -0.427122)","(-0.0915041, 0.92793, -0.361348)","(-0.362673, 0.786969, -0.499147)","(0.0121738, 0.890224, -0.45536)","(0.834118, 0.513864, 0.200476)","(0.80321, -0.208301, 0.55809)","(-0.301363, 0.733264, -0.609512)","(-0.409953, 0.637121, -0.652699)","(-0.23776, 0.779045, -0.580137)","(-0.0826662, 0.865334, -0.494331)","(-0.224669, 0.659932, -0.716947)","(-0.543605, 0.471425, -0.694444)","(-0.460508, 0.585393, -0.667268)","(-0.378786, 0.676451, -0.631614)","(-0.181169, 0.556782, -0.810661)","(-0.404461, 0.308448, -0.860971)","(-0.335138, 0.435138, -0.835666)","(-0.267602, 0.539719, -0.798181)",oinch
"(0, 0, 0)","(0.0136672, 0.876225, -0.481709)","(-0.0369263, 0.901251, -0.431722)","(-0.0959668, 0.924063, -0.369998)","(-0.371501, 0.781063, -0.501924)","(0.00513082, 0.887724, -0.460347)","(0.831138, 0.521768, 0.192268)","(0.808988, -0.195734, 0.55428)","(-0.310409, 0.727139, -0.612303)","(-0.417009, 0.629469, -0.655647)","(-0.245068, 0.77334, -0.584711)","(-0.0898428, 0.861364, -0.499981)","(-0.233767, 0.653726, -0.719719)","(-0.550899, 0.463148, -0.694265)","(-0.468426, 0.577983, -0.668216)","(-0.387112, 0.669913, -0.63353)","(-0.190011, 0.550329, -0.81304)","(-0.408813, 0.29772, -0.86269)","(-0.339995, 0.425508, -0.838658)","(-0.272751, 0.53122, -0.80213)",oinch
"(0, 0, 0)","(0.00173043, 0.872925, -0.487851)","(-0.0473093, 0.897349, -0.438778)","(-0.101595, 0.918827, -0.381361)","(-0.382722, 0.773093, -0.505817)","(-0.00412544, 0.883534, -0.468348)","(0.828345, 0.53081, 0.179125)","(0.816794, -0.180535, 0.547956)","(-0.322219, 0.718617, -0.61625)","(-0.426947, 0.619659, -0.658589)","(-0.255122, 0.765745, -0.590379)","(-0.0995507, 0.855813, -0.507616)","(-0.245977, 0.644811, -0.723681)","(-0.561047, 0.452062, -0.693445)","(-0.479207, 0.567886, -0.669228)","(-0.398261, 0.66085, -0.636133)","(-0.202234, 0.540886, -0.816421)","(-0.414923, 0.285126, -0.864026)","(-0.34616, 0.414589, -0.841599)","(-0.278771, 0.521839, -0.806208)",oinch
"(0, 0, 0)","(-0.0131731, 0.87104, -0.491035)","(-0.0607259, 0.894469, -0.442987)","(-0.109033, 0.913692, -0.391507)","(-0.396452, 0.765013, -0.507525)","(-0.0160383, 0.880804, -0.47321)","(0.822961, 0.542417, 0.168875)","(0.824397, -0.16358, 0.541859)","(-0.336165, 0.710592, -0.618103)","(-0.437818, 0.610686, -0.659831)","(-0.266371, 0.759601, -0.593341)","(-0.110615, 0.851998, -0.511726)","(-0.259875, 0.637059, -0.725687)","(-0.572067, 0.440771, -0.691708)","(-0.49141, 0.557821, -0.668844)","(-0.411293, 0.652028, -0.636944)","(-0.215585, 0.533098, -0.818126)","(-0.423688, 0.272127, -0.863965)","(-0.356036, 0.403189, -0.843017)","(-0.289356, 0.512052, -0.808749)",oinch
"(0, 0, 0)","(-0.0230013, 0.869862, -0.492759)","(-0.069653, 0.892663, -0.44531)","(-0.111584, 0.909494, -0.400462)","(-0.405217, 0.75973, -0.508537)","(-0.0226007, 0.87908, -0.476139)","(0.819413, 0.549732, 0.162347)","(0.829301, -0.151759, 0.537801)","(-0.345068, 0.705343, -0.619208)","(-0.445598, 0.604237, -0.660561)","(-0.274864, 0.754874, -0.595495)","(-0.119322, 0.848876, -0.514948)","(-0.268748, 0.631985, -0.72689)","(-0.579002, 0.433509, -0.690526)","(-0.499094, 0.551353, -0.668517)","(-0.419502, 0.64636, -0.637367)","(-0.224103, 0.528007, -0.819138)","(-0.4312, 0.261599, -0.8635)","(-0.364952, 0.392974, -0.844027)","(-0.29933, 0.502474, -0.811124)",oinch
"(0, 0, 0)","(-0.0436137, 0.868833, -0.493181)","(-0.0886605, 0.890231, -0.446798)","(-0.118997, 0.902401, -0.41414)","(-0.423911, 0.750769, -0.506602)","(-0.0396872, 0.87762, -0.477711)","(0.811095, 0.564691, 0.152473)","(0.838122, -0.132043, 0.529261)","(-0.363922, 0.697125, -0.61772)","(-0.460223, 0.595316, -0.65863)","(-0.290311, 0.74953, -0.594916)","(-0.134765, 0.846345, -0.515304)","(-0.287394, 0.62481, -0.725959)","(-0.593502, 0.421085, -0.685889)","(-0.515431, 0.540462, -0.665005)","(-0.437178, 0.637004, -0.634902)","(-0.241829, 0.521361, -0.818353)","(-0.445353, 0.247974, -0.860331)","(-0.381211, 0.381184, -0.842245)","(-0.317039, 0.492593, -0.810456)",oinch
"(0, 0, 0)","(-0.0645418, 0.867445, -0.49333)","(-0.108903, 0.88786, -0.44704)","(-0.133548, 0.897544, -0.420214)","(-0.442299, 0.741434, -0.504626)","(-0.0553094, 0.876149, -0.478858)","(0.803075, 0.578374, 0.143363)","(0.846079, -0.113084, 0.520925)","(-0.382493, 0.688493, -0.616179)","(-0.472859, 0.587079, -0.657072)","(-0.302943, 0.745113, -0.594165)","(-0.14679, 0.844601, -0.514881)","(-0.30579, 0.617188, -0.724963)","(-0.607666, 0.408346, -0.681172)","(-0.531458, 0.529212, -0.661429)","(-0.454572, 0.627256, -0.632388)","(-0.25933, 0.514257, -0.817489)","(-0.459516, 0.233224, -0.857002)","(-0.397255, 0.368898, -0.8403)","(-0.334246, 0.482752, -0.809463)",oinch
