thumb_metacarpal,thumb_proximal,thumb_intermediate,thumb_distal,index_metacarpal,index_proximal,index_intermediate,index_distal,middle_metacarpal,middle_proximal,middle_intermediate,middle_distal,ring_metacarpal,ring_proximal,ring_intermediate,ring_distal,pinky_metacarpal,pinky_proximal,pinky_intermediate,pinky_distal,gesture
"(0, 0, 0)","(-0.709303, -0.322885, -0.626605)","(-0.718965, -0.127495, -0.683252)","(-0.708362, 0.00978467, -0.705781)","(-0.537555, -0.333254, -0.774581)","(-0.900402, -0.426013, -0.0882614)","(-0.668613, -0.195575, 0.717431)","(-0.26281, 0.0283871, 0.96443)","(-0.479229, -0.45508, -0.750494)","(-0.921117, -0.386033, -0.0502239)","(-0.716726, -0.00873042, 0.6973)","(-0.326313, 0.233103, 0.916069)","(-0.407099, -0.579933, -0.705654)","(-0.878045, -0.453978, -0.151464)","(-0.821663, -0.00942351, 0.569895)","(-0.478168, 0.285708, 0.830498)","(-0.3012, -0.675121, -0.673417)","(-0.670243, -0.631759, -0.38943)","(-0.958294, -0.0926028, 0.270365)","(-0.698962, 0.350267, 0.62351)",pinch
"(0, 0, 0)","(-0.665197, -0.333781, -0.667909)","(-0.677314, -0.139729, -0.722302)","(-0.669681, -0.00317096, -0.742642)","(-0.48648, -0.342323, -0.803836)","(-0.880093, -0.453165, -0.141693)","(-0.701008, -0.225612, 0.676526)","(-0.317171, 0.00803553, 0.948334)","(-0.425629, -0.462496, -0.777777)","(-0.904595, -0.414136, -0.100992)","(-0.750629, -0.0378146, 0.659641)","(-0.379277, 0.21409, 0.900175)","(-0.351963, -0.585467, -0.730309)","(-0.857101, -0.477128, -0.194233)","(-0.845587, -0.0357566, 0.532639)","(-0.522754, 0.266453, 0.809772)","(-0.244885, -0.67761, -0.693452)","(-0.634137, -0.646221, -0.424582)","(-0.967046, -0.120991, 0.224017)","(-0.738508, 0.324285, 0.591139)",pinch
"(0, 0, 0)","(-0.69823, -0.313751, -0.643456)","(-0.70685, -0.121036, -0.696931)","(-0.696174, 0.0159001, -0.717697)","(-0.52563, -0.336659, -0.781264)","(-0.894277, -0.434981, -0.105164)","(-0.679798, -0.207776, 0.703352)","(-0.281472, 0.0187887, 0.959386)","(-0.466339, -0.457951, -0.756841)","(-0.916463, -0.395271, -0.0621042)","(-0.723942, -0.0176391, 0.689635)","(-0.337494, 0.22781, 0.913346)","(-0.393442, -0.582185, -0.711523)","(-0.87581, -0.457982, -0.152344)","(-0.821433, -0.0110978, 0.570197)","(-0.4797, 0.285077, 0.829831)","(-0.286943, -0.67638, -0.678362)","(-0.6664, -0.634142, -0.392142)","(-0.959433, -0.0980893, 0.264323)","(-0.707758, 0.343077, 0.617557)",pinch
"(0, 0, 0)","(-0.70649, -0.298547, -0.641671)","(-0.709641, -0.108357, -0.696182)","(-0.695156, 0.0285301, -0.718292)","(-0.535113, -0.337203, -0.774563)","(-0.902138, -0.417479, -0.108899)","(-0.692523, -0.18927, 0.696124)","(-0.292788, 0.0312676, 0.955666)","(-0.478363, -0.459353, -0.748441)","(-0.924877, -0.376427, -0.0538946)","(-0.721927, 0.00854984, 0.691917)","(-0.329195, 0.249137, 0.910802)","(-0.408009, -0.584416, -0.701418)","(-0.887064, -0.439919, -0.139959)","(-0.817766, 0.0177139, 0.575278)","(-0.467768, 0.309836, 0.827765)","(-0.303454, -0.68036, -0.667103)","(-0.682654, -0.624854, -0.378869)","(-0.960377, -0.0727844, 0.269031)","(-0.698911, 0.367202, 0.613747)",pinch
"(0, 0, 0)","(-0.544252, 0.383608, -0.746079)","(-0.513668, 0.54624, -0.66164)","(-0.450188, 0.723462, -0.523386)","(-0.330922, 0.176489, -0.927007)","(-0.659875, -0.1143, -0.742631)","(-0.914008, -0.333707, -0.230713)","(-0.896412, -0.412601, 0.161883)","(-0.281375, 0.0524019, -0.958166)","(-0.904318, -0.19618, -0.379108)","(-0.768616, -0.247903, 0.589723)","(-0.327018, -0.165942, 0.930335)","(-0.223636, -0.0865502, -0.970823)","(-0.863134, -0.180258, -0.471706)","(-0.848745, -0.163398, 0.502925)","(-0.434913, -0.0745609, 0.89738)","(-0.129822, -0.198412, -0.971483)","(-0.74423, -0.214818, -0.632436)","(-0.935302, 0.0166026, 0.35346)","(-0.513169, 0.170637, 0.841154)",pinch
"(0, 0, 0)","(0.66103, 0.647105, 0.379861)","(0.518033, 0.730047, 0.445728)","(0.247333, 0.815657, 0.523001)","(0.883718, 0.227392, 0.409065)","(0.977709, 0.168575, 0.125173)","(0.909474, 0.28866, -0.299221)","(0.760091, 0.337975, -0.555008)","(0.922758, 0.101241, 0.371845)","(0.862553, 0.388889, -0.32368)","(0.195828, 0.494955, -0.846564)","(-0.274134, 0.392378, -0.878004)","(0.946649, -0.0385383, 0.319953)","(0.816499, 0.430358, -0.384866)","(-0.115315, 0.521234, -0.845587)","(-0.661578, 0.297999, -0.688122)","(0.936403, -0.182742, 0.299591)","(0.866707, 0.381222, -0.321697)","(-0.131771, 0.701803, -0.700078)","(-0.74372, 0.452258, -0.492284)",pinch
"(0, 0, 0)","(0.586521, 0.66276, 0.465556)","(0.565399, 0.67439, 0.474891)","(0.304236, 0.772816, 0.556952)","(0.878261, 0.168997, 0.447324)","(0.962472, 0.0415725, 0.268178)","(0.984365, 0.169085, -0.0493561)","(0.931027, 0.246805, -0.268842)","(0.913837, 0.0438765, 0.403704)","(0.923225, 0.328575, -0.199234)","(0.41347, 0.534073, -0.737434)","(-0.0260047, 0.508008, -0.86096)","(0.934245, -0.0933937, 0.344187)","(0.827857, 0.436087, -0.35282)","(-0.146392, 0.556063, -0.818146)","(-0.700254, 0.308628, -0.643734)","(0.919414, -0.235645, 0.31488)","(0.840986, 0.430365, -0.327915)","(-0.242796, 0.720298, -0.649785)","(-0.825715, 0.397145, -0.400588)",pinch
"(0, 0, 0)","(0.577884, 0.634531, 0.513246)","(0.630574, 0.597685, 0.495125)","(0.383689, 0.736625, 0.556926)","(0.850034, 0.047807, 0.524554)","(0.896914, -0.143493, 0.418276)","(0.984133, -0.049343, 0.170435)","(0.999606, 0.0215073, -0.0180446)","(0.870526, -0.082031, 0.485238)","(0.985047, 0.156947, -0.0710676)","(0.63907, 0.428571, -0.638684)","(0.246725, 0.490386, -0.835852)","(0.875706, -0.22199, 0.428789)","(0.90806, 0.308569, -0.283219)","(-0.0250645, 0.549735, -0.834963)","(-0.626899, 0.370478, -0.685379)","(0.842741, -0.361109, 0.399235)","(0.916387, 0.304256, -0.260121)","(-0.109557, 0.731908, -0.672539)","(-0.738871, 0.489421, -0.463181)",pinch
"(0, 0, 0)","(0.59221, 0.627544, 0.505447)","(0.68085, 0.550775, 0.482794)","(0.448611, 0.722939, 0.525459)","(0.823593, -0.0342025, 0.566149)","(0.820548, -0.259495, 0.509278)","(0.931368, -0.20363, 0.301808)","(0.978965, -0.15377, 0.1341)","(0.828491, -0.167574, 0.534342)","(0.999968, 0.00801547, 0.000800542)","(0.760597, 0.285975, -0.582847)","(0.411201, 0.397051, -0.820527)","(0.817683, -0.30992, 0.485123)","(0.987525, 0.105802, -0.116619)","(0.425095, 0.461216, -0.778829)","(-0.13029, 0.487383, -0.863413)","(0.76797, -0.444992, 0.460656)","(0.959846, 0.167473, -0.225053)","(0.0153186, 0.701793, -0.712216)","(-0.648402, 0.553033, -0.523192)",pinch
"(0, 0, 0)","(0.605697, 0.642403, 0.469521)","(0.712951, 0.534078, 0.454381)","(0.494126, 0.728991, 0.473721)","(0.794566, -0.0619029, 0.604014)","(0.757492, -0.296229, 0.581768)","(0.877673, -0.271943, 0.394637)","(0.940521, -0.243873, 0.236529)","(0.788119, -0.197335, 0.583032)","(0.994801, -0.085993, 0.0545518)","(0.819191, 0.15933, -0.550945)","(0.500412, 0.283324, -0.818117)","(0.765868, -0.341686, 0.544699)","(0.998281, -0.0418144, 0.0410558)","(0.699697, 0.285296, -0.655004)","(0.251349, 0.399789, -0.881472)","(0.704653, -0.473254, 0.528673)","(0.979323, 0.0603653, -0.193085)","(0.107028, 0.636596, -0.763735)","(-0.574189, 0.564059, -0.593417)",pinch
"(0, 0, 0)","(0.601761, 0.653361, 0.459351)","(0.718685, 0.530092, 0.449994)","(0.504577, 0.732027, 0.457753)","(0.775069, -0.068083, 0.628198)","(0.730628, -0.302532, 0.612092)","(0.855516, -0.288111, 0.430215)","(0.923824, -0.267167, 0.274174)","(0.764842, -0.20383, 0.611121)","(0.989606, -0.114526, 0.0869647)","(0.841269, 0.115415, -0.528153)","(0.536094, 0.24056, -0.809156)","(0.739019, -0.348529, 0.576523)","(0.981949, -0.104246, 0.157823)","(0.833623, 0.187078, -0.519687)","(0.473797, 0.326592, -0.817835)","(0.674059, -0.478544, 0.562707)","(0.985909, 0.0228849, -0.165712)","(0.148309, 0.609005, -0.779177)","(-0.539363, 0.56301, -0.626185)",pinch
"(0, 0, 0)","(0.614228, 0.680915, 0.398847)","(0.732624, 0.546369, 0.405885)","(0.526761, 0.756593, 0.387415)","(0.757626, -0.0337999, 0.651813)","(0.705471, -0.266362, 0.656781)","(0.833965, -0.276086, 0.477786)","(0.906117, -0.274365, 0.321988)","(0.74183, -0.17005, 0.648668)","(0.980347, -0.145817, 0.132881)","(0.865411, 0.020603, -0.500638)","(0.579414, 0.12733, -0.805026)","(0.710442, -0.316388, 0.628626)","(0.956153, -0.143652, 0.255216)","(0.908154, 0.0629663, -0.413874)","(0.620156, 0.1885, -0.761495)","(0.64016, -0.444339, 0.626705)","(0.989606, -0.0373043, -0.138881)","(0.192597, 0.517217, -0.833902)","(-0.500119, 0.516346, -0.695175)",pinch
"(0, 0, 0)","(0.555231, 0.756857, 0.344799)","(0.680415, 0.626335, 0.380447)","(0.45932, 0.830971, 0.313868)","(0.757222, 0.0932316, 0.646469)","(0.719735, -0.135939, 0.68081)","(0.846727, -0.172776, 0.503192)","(0.917264, -0.195727, 0.346869)","(0.744364, -0.0418932, 0.666458)","(0.980935, -0.0984828, 0.167535)","(0.87425, -0.04675, -0.483219)","(0.590763, -0.00044075, -0.806845)","(0.716158, -0.190151, 0.671535)","(0.950449, -0.08342, 0.299478)","(0.930447, 0.00237337, -0.366419)","(0.672568, 0.0619251, -0.73744)","(0.648646, -0.318058, 0.691446)","(0.990673, -0.0403213, -0.13016)","(0.183532, 0.372656, -0.909639)","(-0.509703, 0.380689, -0.771543)",pinch
"(0, 0, 0)","(0.466962, 0.817025, 0.338255)","(0.594779, 0.691858, 0.409353)","(0.385366, 0.875496, 0.291547)","(0.733268, 0.199806, 0.64992)","(0.710941, -0.0227025, 0.702885)","(0.841808, -0.0868131, 0.53275)","(0.914907, -0.134019, 0.380767)","(0.719919, 0.06945, 0.690575)","(0.972561, -0.0609084, 0.224535)","(0.896473, -0.114962, -0.427925)","(0.627834, -0.123936, -0.768417)","(0.691791, -0.076343, 0.718051)","(0.933352, -0.0292121, 0.357772)","(0.954206, -0.0491214, -0.295091)","(0.729115, -0.0508516, -0.682499)","(0.623815, -0.199984, 0.755554)","(0.994953, -0.0538782, -0.0846461)","(0.216357, 0.225519, -0.949911)","(-0.48184, 0.250392, -0.839722)",pinch
"(0, 0, 0)","(0.401848, 0.836368, 0.372837)","(0.539405, 0.699526, 0.468729)","(0.359488, 0.868014, 0.34252)","(0.723926, 0.238067, 0.647499)","(0.719042, 0.016228, 0.694778)","(0.850839, -0.0600516, 0.521983)","(0.922551, -0.117509, 0.367547)","(0.709858, 0.110366, 0.695645)","(0.965815, -0.0432484, 0.255599)","(0.90851, -0.138126, -0.394374)","(0.646912, -0.169379, -0.743516)","(0.681188, -0.0335291, 0.73134)","(0.928717, -0.00877612, 0.370684)","(0.958183, -0.0670702, -0.278184)","(0.73921, -0.0914922, -0.667231)","(0.612551, -0.154709, 0.775143)","(0.996332, -0.0606412, -0.0603688)","(0.234882, 0.168468, -0.957313)","(-0.466288, 0.200818, -0.861538)",pinch
"(0, 0, 0)","(0.351265, 0.834837, 0.423863)","(0.490709, 0.685309, 0.538105)","(0.30452, 0.871641, 0.38407)","(0.711635, 0.265221, 0.650564)","(0.723922, 0.0409775, 0.688664)","(0.857692, -0.044695, 0.512218)","(0.928513, -0.109727, 0.354717)","(0.69682, 0.139533, 0.703543)","(0.958442, -0.0278275, 0.283927)","(0.919601, -0.150285, -0.362971)","(0.666054, -0.19761, -0.719251)","(0.667653, -0.00286135, 0.744467)","(0.924189, 0.00531735, 0.381898)","(0.961972, -0.0777657, -0.261843)","(0.7497, -0.117113, -0.651333)","(0.598351, -0.122306, 0.791844)","(0.997656, -0.0648482, -0.0218539)","(0.267135, 0.129579, -0.954907)","(-0.440817, 0.166708, -0.88198)",pinch
"(0, 0, 0)","(0.338097, 0.828659, 0.446112)","(0.483009, 0.660947, 0.574327)","(0.304999, 0.856879, 0.415613)","(0.704201, 0.282843, 0.65123)","(0.732251, 0.0544741, 0.678852)","(0.867752, -0.0398893, 0.495394)","(0.936499, -0.11135, 0.332523)","(0.688704, 0.158663, 0.707469)","(0.954548, -0.0188408, 0.297463)","(0.924112, -0.159851, -0.34708)","(0.67409, -0.217551, -0.705885)","(0.658988, 0.017454, 0.751951)","(0.921786, 0.0133772, 0.387467)","(0.963879, -0.0863317, -0.251959)","(0.755661, -0.135358, -0.640824)","(0.589076, -0.100627, 0.801788)","(0.997532, -0.0694552, 0.0103339)","(0.296981, 0.102649, -0.94935)","(-0.415757, 0.144657, -0.897898)",pinch
"(0, 0, 0)","(0.301732, 0.849345, 0.433095)","(0.448848, 0.678092, 0.582002)","(0.27979, 0.868037, 0.410158)","(0.684982, 0.323937, 0.652583)","(0.728577, 0.0913708, 0.678843)","(0.869501, -0.0168952, 0.493643)","(0.939158, -0.0996055, 0.328727)","(0.668624, 0.203036, 0.715345)","(0.945943, 0.00531283, 0.324289)","(0.934173, -0.172655, -0.312267)","(0.693842, -0.25267, -0.674346)","(0.638456, 0.0643732, 0.766962)","(0.913873, 0.0305598, 0.404848)","(0.968276, -0.100192, -0.228917)","(0.767452, -0.167551, -0.618825)","(0.567845, -0.0511656, 0.821544)","(0.996664, -0.0635486, 0.051202)","(0.333987, 0.0504404, -0.941227)","(-0.380743, 0.0916864, -0.920124)",pinch
"(0, 0, 0)","(0.256585, 0.871312, 0.418305)","(0.409544, 0.703751, 0.580524)","(0.239986, 0.884507, 0.400068)","(0.674207, 0.362565, 0.643422)","(0.734085, 0.127215, 0.667035)","(0.878667, 0.010699, 0.477315)","(0.947791, -0.0792782, 0.308882)","(0.660023, 0.243777, 0.710593)","(0.94339, 0.0382645, 0.32947)","(0.939606, -0.164048, -0.300382)","(0.702854, -0.26302, -0.660921)","(0.632469, 0.106536, 0.767224)","(0.912956, 0.0568462, 0.404079)","(0.969699, -0.0929363, -0.225934)","(0.770017, -0.175375, -0.613448)","(0.563979, -0.00835039, 0.825747)","(0.996519, -0.0415899, 0.0722513)","(0.357464, 0.0218528, -0.933671)","(-0.357285, 0.0496585, -0.932674)",pinch
"(0, 0, 0)","(0.208476, 0.89474, 0.39494)","(0.365927, 0.733139, 0.57324)","(0.202695, 0.899026, 0.388159)","(0.674135, 0.389491, 0.627566)","(0.748626, 0.149774, 0.645854)","(0.894016, 0.0192275, 0.447623)","(0.95856, -0.0814509, 0.272998)","(0.66034, 0.27343, 0.69942)","(0.943998, 0.0549261, 0.325349)","(0.939198, -0.173321, -0.296422)","(0.701214, -0.287832, -0.652267)","(0.633207, 0.138476, 0.761494)","(0.919095, 0.0638472, 0.38883)","(0.965155, -0.10717, -0.238727)","(0.758893, -0.200545, -0.619567)","(0.565085, 0.0258357, 0.824628)","(0.994658, -0.0373999, 0.0962096)","(0.386115, -0.0143302, -0.922339)","(-0.329497, 0.0125665, -0.944073)",pinch
"(0, 0, 0)","(0.171244, 0.909977, 0.377648)","(0.333021, 0.751897, 0.568989)","(0.173514, 0.908384, 0.380435)","(0.674308, 0.406287, 0.616636)","(0.755502, 0.165054, 0.634015)","(0.902041, 0.025009, 0.430925)","(0.964035, -0.0830749, 0.252457)","(0.660782, 0.292061, 0.691424)","(0.944565, 0.0657452, 0.321676)","(0.938699, -0.1792, -0.294501)","(0.699512, -0.303713, -0.64687)","(0.633937, 0.158682, 0.75693)","(0.923374, 0.0671317, 0.377986)","(0.961698, -0.117202, -0.247791)","(0.750755, -0.217062, -0.6239)","(0.566069, 0.0475735, 0.822984)","(0.989291, -0.0336267, 0.142032)","(0.444071, -0.0374297, -0.895209)","(-0.270646, -0.0123166, -0.9626)",pinch
"(0, 0, 0)","(0.161214, 0.922812, 0.349897)","(0.326935, 0.767964, 0.550767)","(0.172985, 0.914949, 0.364615)","(0.675209, 0.418765, 0.60723)","(0.767729, 0.173406, 0.616865)","(0.915253, 0.0197305, 0.402395)","(0.971571, -0.09787, 0.215571)","(0.661522, 0.306252, 0.684542)","(0.945005, 0.072276, 0.318968)","(0.937948, -0.18717, -0.291926)","(0.697618, -0.319649, -0.641212)","(0.63448, 0.174407, 0.753006)","(0.926004, 0.0689339, 0.371166)","(0.959239, -0.127785, -0.252055)","(0.745282, -0.23344, -0.624548)","(0.566451, 0.0649068, 0.821535)","(0.982691, -0.031303, 0.182587)","(0.502678, -0.0581323, -0.862517)","(-0.201908, -0.0350412, -0.978777)",pinch
"(0, 0, 0)","(0.151865, 0.933685, 0.324297)","(0.321572, 0.782536, 0.533131)","(0.171519, 0.921242, 0.349133)","(0.675917, 0.426904, 0.600741)","(0.779997, 0.175952, 0.600538)","(0.927168, 0.0104146, 0.3745)","(0.977004, -0.114979, 0.179561)","(0.662129, 0.31556, 0.67971)","(0.945392, 0.0767142, 0.316779)","(0.937324, -0.192475, -0.290476)","(0.696014, -0.330305, -0.637544)","(0.634962, 0.184771, 0.750122)","(0.927789, 0.0699287, 0.366494)","(0.957503, -0.134974, -0.254893)","(0.741478, -0.244391, -0.624887)","(0.566833, 0.0763728, 0.820285)","(0.976447, -0.0293382, 0.213756)","(0.550998, -0.0707907, -0.831498)","(-0.139688, -0.0503928, -0.988912)",pinch
"(0, 0, 0)","(0.142857, 0.947888, 0.28478)","(0.316774, 0.803044, 0.504752)","(0.171044, 0.931464, 0.32112)","(0.677659, 0.440257, 0.589026)","(0.78371, 0.188319, 0.591891)","(0.931093, 0.011825, 0.364591)","(0.978148, -0.121853, 0.168457)","(0.663374, 0.331179, 0.671011)","(0.946907, 0.0813259, 0.311052)","(0.935069, -0.205433, -0.288866)","(0.691491, -0.351946, -0.630852)","(0.635625, 0.202486, 0.74497)","(0.929126, 0.0733985, 0.362406)","(0.955853, -0.147834, -0.253951)","(0.738127, -0.265316, -0.620303)","(0.567014, 0.096346, 0.818054)","(0.968039, -0.0291021, 0.249104)","(0.634261, -0.0929119, -0.767516)","(-0.00315699, -0.0789335, -0.996875)",pinch
"(0, 0, 0)","(0.444877, 0.547844, -0.708486)","(0.779674, 0.50551, -0.36955)","(0.846221, 0.470215, -0.250615)","(0.818642, 0.541271, -0.191968)","(0.842614, 0.538141, -0.0201459)","(0.974029, 0.222272, -0.0431558)","(0.997202, -0.0473561, -0.0578444)","(0.839069, 0.541104, -0.0562986)","(0.985549, 0.0232745, -0.167784)","(0.699738, -0.671126, -0.244859)","(0.271865, -0.93713, -0.218806)","(0.845034, 0.52641, 0.0938688)","(0.974887, 0.215476, -0.0562568)","(0.87516, -0.420139, -0.239954)","(0.560082, -0.769053, -0.308003)","(0.811367, 0.534923, 0.235673)","(0.956887, 0.18301, 0.225555)","(0.860144, -0.447352, -0.245008)","(0.501804, -0.720233, -0.479016)",pinch
"(0, 0, 0)","(0.446371, -0.876609, -0.179746)","(0.618697, -0.709704, 0.336948)","(0.620057, -0.445769, 0.645615)","(0.793909, -0.573216, 0.202809)","(0.891123, -0.405425, 0.203791)","(0.695203, -0.550123, 0.462662)","(0.469536, -0.617132, 0.631414)","(0.832239, -0.473324, 0.288692)","(0.409629, -0.708222, 0.575001)","(-0.36514, -0.641356, 0.674786)","(-0.777277, -0.370586, 0.508435)","(0.854635, -0.354607, 0.379281)","(0.676479, -0.54371, 0.496745)","(0.0570473, -0.729679, 0.681406)","(-0.427098, -0.656702, 0.621554)","(0.877677, -0.218423, 0.426584)","(0.737798, -0.100302, 0.667528)","(0.315935, -0.509665, 0.800266)","(-0.0415186, -0.686799, 0.725661)",pinch
"(0, 0, 0)","(0.313642, -0.927324, 0.204203)","(0.429463, -0.570183, 0.700324)","(0.389254, -0.0422091, 0.920163)","(0.693485, -0.554249, 0.460311)","(0.845255, -0.392453, 0.362663)","(0.617469, -0.460905, 0.637416)","(0.365445, -0.471667, 0.802484)","(0.731333, -0.438077, 0.522724)","(0.253194, -0.561967, 0.787455)","(-0.524885, -0.406549, 0.747806)","(-0.879363, -0.151886, 0.451277)","(0.754951, -0.3014, 0.582415)","(0.587749, -0.428864, 0.686023)","(-0.059673, -0.528806, 0.846642)","(-0.539054, -0.445983, 0.714506)","(0.786651, -0.159578, 0.596419)","(0.689327, 0.160676, 0.706408)","(0.360495, -0.113229, 0.925863)","(0.0716475, -0.295037, 0.952796)",pinch
"(0, 0, 0)","(0.248936, -0.913254, 0.322488)","(0.352277, -0.483485, 0.801339)","(0.300588, 0.180235, 0.936569)","(0.656868, -0.543132, 0.523003)","(0.841041, -0.389104, 0.37583)","(0.609646, -0.44241, 0.657727)","(0.350512, -0.440876, 0.826298)","(0.695543, -0.424366, 0.57977)","(0.202809, -0.521209, 0.828981)","(-0.572028, -0.343064, 0.745044)","(-0.904953, -0.0936823, 0.415072)","(0.720732, -0.284924, 0.631952)","(0.579546, -0.395222, 0.712689)","(-0.0668532, -0.478413, 0.875587)","(-0.549383, -0.397155, 0.735151)","(0.756047, -0.143421, 0.638611)","(0.70322, 0.255471, 0.663488)","(0.445002, 0.0508512, 0.894085)","(0.201576, -0.10976, 0.973303)",pinch
"(0, 0, 0)","(0.218396, -0.899053, 0.379482)","(0.317857, -0.430184, 0.844931)","(0.260455, 0.311927, 0.913709)","(0.640161, -0.538383, 0.548031)","(0.830249, -0.392925, 0.395343)","(0.592361, -0.436744, 0.677026)","(0.326054, -0.426849, 0.843498)","(0.679505, -0.418736, 0.60244)","(0.182189, -0.504579, 0.843924)","(-0.592883, -0.314917, 0.741159)","(-0.916047, -0.065982, 0.395606)","(0.705732, -0.278357, 0.651506)","(0.586213, -0.381434, 0.714746)","(-0.0516843, -0.459509, 0.886668)","(-0.536622, -0.381428, 0.752695)","(0.742894, -0.137219, 0.655195)","(0.719446, 0.304952, 0.624021)","(0.506799, 0.140603, 0.850521)","(0.294268, -0.00177215, 0.955721)",pinch
"(0, 0, 0)","(0.203043, -0.886397, 0.416022)","(0.299407, -0.394222, 0.868876)","(0.237789, 0.393884, 0.887869)","(0.628471, -0.534301, 0.565284)","(0.822133, -0.394058, 0.410873)","(0.580169, -0.430907, 0.691175)","(0.310638, -0.415408, 0.85495)","(0.668271, -0.414064, 0.618033)","(0.167661, -0.492818, 0.853827)","(-0.608378, -0.294694, 0.736907)","(-0.924105, -0.0457463, 0.37939)","(0.695216, -0.273073, 0.664911)","(0.595173, -0.371576, 0.712531)","(-0.0310676, -0.447351, 0.893819)","(-0.516725, -0.373702, 0.770287)","(0.733645, -0.132237, 0.666542)","(0.729996, 0.331138, 0.597874)","(0.543121, 0.191227, 0.817589)","(0.348557, 0.0619972, 0.935235)",pinch
"(0, 0, 0)","(0.19399, -0.877887, 0.437816)","(0.288368, -0.374295, 0.881333)","(0.226417, 0.433623, 0.872185)","(0.619922, -0.530926, 0.577767)","(0.816165, -0.394535, 0.422157)","(0.57127, -0.426314, 0.70136)","(0.299406, -0.406752, 0.863081)","(0.660052, -0.41027, 0.629294)","(0.157011, -0.484159, 0.860777)","(-0.619771, -0.279824, 0.7332)","(-0.929796, -0.0309336, 0.366773)","(0.687515, -0.268855, 0.674566)","(0.603523, -0.364507, 0.70915)","(-0.0117709, -0.439013, 0.898403)","(-0.497381, -0.36931, 0.784998)","(0.72686, -0.128263, 0.674702)","(0.741077, 0.346306, 0.575219)","(0.571428, 0.222578, 0.789892)","(0.388803, 0.102916, 0.915555)",pinch
"(0, 0, 0)","(0.188465, -0.870914, 0.453862)","(0.280088, -0.360046, 0.889897)","(0.217862, 0.457334, 0.862196)","(0.613126, -0.52706, 0.58846)","(0.811429, -0.393559, 0.432081)","(0.563927, -0.421595, 0.710102)","(0.289945, -0.39914, 0.869839)","(0.653294, -0.406012, 0.639031)","(0.145856, -0.477239, 0.866585)","(-0.633633, -0.266484, 0.726289)","(-0.936827, -0.0165845, 0.349399)","(0.680928, -0.264227, 0.683023)","(0.60437, -0.35999, 0.710735)","(-0.00232015, -0.432286, 0.901734)","(-0.484994, -0.365514, 0.794469)","(0.72081, -0.123789, 0.68199)","(0.745376, 0.354349, 0.56467)","(0.582746, 0.238983, 0.77672)","(0.404766, 0.124403, 0.905918)",pinch
"(0, 0, 0)","(0.152336, -0.860847, 0.485527)","(0.246426, -0.339443, 0.907773)","(0.206739, 0.483118, 0.850797)","(0.58079, -0.527402, 0.620105)","(0.787442, -0.404783, 0.46485)","(0.53151, -0.417646, 0.736933)","(0.253274, -0.382438, 0.888591)","(0.623163, -0.40616, 0.668358)","(0.107827, -0.457296, 0.882753)","(-0.665025, -0.22473, 0.712207)","(-0.948539, 0.0258033, 0.315607)","(0.65381, -0.264024, 0.7091)","(0.575058, -0.357629, 0.735805)","(-0.0345364, -0.40698, 0.912784)","(-0.510479, -0.330409, 0.793877)","(0.697886, -0.124895, 0.705235)","(0.74658, 0.349604, 0.566034)","(0.581205, 0.2485, 0.774886)","(0.40075, 0.145129, 0.90462)",pinch
"(0, 0, 0)","(0.115546, -0.848125, 0.517042)","(0.210668, -0.316776, 0.924809)","(0.193868, 0.507712, 0.839431)","(0.545847, -0.525207, 0.652846)","(0.760891, -0.413485, 0.500075)","(0.49624, -0.411269, 0.764594)","(0.213897, -0.363645, 0.906648)","(0.590219, -0.403848, 0.698963)","(0.070185, -0.435505, 0.897446)","(-0.695435, -0.183679, 0.694718)","(-0.958534, 0.0660913, 0.277207)","(0.623714, -0.261502, 0.736612)","(0.541111, -0.352542, 0.763487)","(-0.0737652, -0.379392, 0.922291)","(-0.542715, -0.293129, 0.787106)","(0.671912, -0.123842, 0.730204)","(0.743128, 0.344224, 0.573821)","(0.572548, 0.255791, 0.778948)","(0.387953, 0.162716, 0.907203)",pinch
"(0, 0, 0)","(0.0985313, -0.830053, 0.548911)","(0.190744, -0.287014, 0.938744)","(0.182905, 0.536254, 0.824001)","(0.526321, -0.510204, 0.680205)","(0.745923, -0.406308, 0.527743)","(0.475895, -0.392672, 0.786977)","(0.190719, -0.33713, 0.921938)","(0.571217, -0.387942, 0.723334)","(0.0532664, -0.409188, 0.910894)","(-0.711972, -0.153214, 0.685289)","(-0.964326, 0.0893294, 0.249192)","(0.605661, -0.244854, 0.757114)","(0.521869, -0.335188, 0.784412)","(-0.092562, -0.350097, 0.932129)","(-0.55605, -0.263718, 0.788201)","(0.655629, -0.108027, 0.747316)","(0.738114, 0.353212, 0.574829)","(0.564689, 0.274301, 0.778386)","(0.377966, 0.188244, 0.90648)",pinch
