thumb_metacarpal,thumb_proximal,thumb_intermediate,thumb_distal,index_metacarpal,index_proximal,index_intermediate,index_distal,middle_metacarpal,middle_proximal,middle_intermediate,middle_distal,ring_metacarpal,ring_proximal,ring_intermediate,ring_distal,pinky_metacarpal,pinky_proximal,pinky_intermediate,pinky_distal,gesture
"(0, 0, 0)","(-0.96483, 0.179017, 0.1925)","(-0.689258, 0.722882, -0.0486275)","(-0.337599, 0.919632, -0.200757)","(-0.909515, 0.264741, -0.320461)","(-0.593572, 0.687386, 0.418536)","(0.526612, 0.363492, 0.768475)","(0.89562, -0.136306, 0.42342)","(-0.84488, 0.358254, -0.39728)","(-0.835727, 0.348944, -0.424027)","(-0.812668, 0.581413, 0.0391064)","(-0.632157, 0.656591, 0.411418)","(-0.755647, 0.455467, -0.470689)","(-0.665443, 0.426082, -0.612894)","(-0.739875, 0.63446, -0.223709)","(-0.687508, 0.712246, 0.141555)","(-0.653316, 0.510463, -0.559111)","(-0.52852, 0.438295, -0.727024)","(-0.694465, 0.624226, -0.357855)","(-0.727578, 0.685783, 0.0182049)",pinch
"(0, 0, 0)","(-0.963091, 0.184716, 0.195796)","(-0.688891, 0.723528, -0.0440057)","(-0.345324, 0.918024, -0.194892)","(-0.909505, 0.269227, -0.31673)","(-0.589205, 0.689707, 0.420882)","(0.530629, 0.361125, 0.766826)","(0.89648, -0.140119, 0.420346)","(-0.844732, 0.362487, -0.393739)","(-0.837674, 0.358495, -0.412047)","(-0.806336, 0.588905, 0.0548995)","(-0.619282, 0.659557, 0.425998)","(-0.75533, 0.459329, -0.467432)","(-0.665903, 0.429397, -0.610075)","(-0.737881, 0.637673, -0.221141)","(-0.684083, 0.715166, 0.143416)","(-0.653089, 0.513904, -0.556217)","(-0.529363, 0.441149, -0.724681)","(-0.692766, 0.62731, -0.355749)","(-0.724463, 0.689038, 0.0194943)",pinch
"(0, 0, 0)","(-0.961445, 0.189581, 0.199205)","(-0.687613, 0.724982, -0.0398665)","(-0.350514, 0.91714, -0.18972)","(-0.909425, 0.273777, -0.313036)","(-0.585127, 0.691865, 0.423023)","(0.534112, 0.358965, 0.76542)","(0.897151, -0.143611, 0.417726)","(-0.844507, 0.366799, -0.390213)","(-0.83962, 0.367654, -0.399835)","(-0.799692, 0.596119, 0.0716564)","(-0.605414, 0.661989, 0.441864)","(-0.754931, 0.463283, -0.464164)","(-0.66615, 0.431468, -0.608342)","(-0.736245, 0.639615, -0.220987)","(-0.681936, 0.717474, 0.142105)","(-0.652773, 0.517452, -0.553291)","(-0.53013, 0.444171, -0.72227)","(-0.691015, 0.630468, -0.353566)","(-0.721326, 0.692281, 0.0208525)",pinch
"(0, 0, 0)","(-0.959539, 0.194373, 0.203726)","(-0.685147, 0.727573, -0.0347998)","(-0.351713, 0.917746, -0.184498)","(-0.909689, 0.278516, -0.308051)","(-0.581066, 0.693205, 0.426415)","(0.537961, 0.356193, 0.764019)","(0.898214, -0.147189, 0.414182)","(-0.844728, 0.371416, -0.385338)","(-0.841478, 0.375347, -0.388624)","(-0.794067, 0.601654, 0.0864344)","(-0.593629, 0.663314, 0.455652)","(-0.755078, 0.467662, -0.459509)","(-0.667187, 0.435303, -0.604461)","(-0.734639, 0.642741, -0.217231)","(-0.678752, 0.719893, 0.145088)","(-0.653109, 0.521571, -0.549011)","(-0.531691, 0.447555, -0.719027)","(-0.689672, 0.633297, -0.351122)","(-0.718629, 0.695053, 0.0217547)",pinch
"(0, 0, 0)","(-0.958884, 0.195105, 0.206098)","(-0.685559, 0.727284, -0.0326708)","(-0.355007, 0.916899, -0.18239)","(-0.910603, 0.278451, -0.305397)","(-0.580504, 0.692829, 0.42779)","(0.539269, 0.356976, 0.76273)","(0.899265, -0.146134, 0.412271)","(-0.845876, 0.371373, -0.382854)","(-0.844099, 0.378187, -0.380094)","(-0.791062, 0.603726, 0.0986756)","(-0.585046, 0.662707, 0.467483)","(-0.756451, 0.467642, -0.457266)","(-0.668794, 0.434252, -0.60344)","(-0.735625, 0.641453, -0.217702)","(-0.679783, 0.719274, 0.143319)","(-0.654745, 0.52158, -0.547049)","(-0.53391, 0.446861, -0.717813)","(-0.690668, 0.63217, -0.351196)","(-0.719229, 0.694479, 0.0201997)",pinch
"(0, 0, 0)","(-0.957673, 0.198049, 0.208901)","(-0.68417, 0.728706, -0.0299818)","(-0.355442, 0.917209, -0.179969)","(-0.910833, 0.280892, -0.302461)","(-0.578696, 0.693582, 0.429017)","(0.540649, 0.356958, 0.761761)","(0.899784, -0.146535, 0.410995)","(-0.846111, 0.373697, -0.380062)","(-0.845557, 0.382809, -0.372143)","(-0.78685, 0.607316, 0.1097)","(-0.575774, 0.663366, 0.477944)","(-0.756674, 0.469787, -0.454691)","(-0.669296, 0.434689, -0.602568)","(-0.735112, 0.641605, -0.218983)","(-0.679518, 0.720125, 0.140268)","(-0.655108, 0.523523, -0.544753)","(-0.535088, 0.447757, -0.716377)","(-0.690118, 0.632934, -0.350902)","(-0.718048, 0.695731, 0.0191145)",pinch
"(0, 0, 0)","(-0.956496, 0.201186, 0.211279)","(-0.684011, 0.728966, -0.0271474)","(-0.360068, 0.916085, -0.176461)","(-0.910989, 0.283123, -0.299899)","(-0.576852, 0.694494, 0.430022)","(0.541901, 0.357298, 0.760711)","(0.900218, -0.146528, 0.410045)","(-0.846259, 0.375782, -0.377668)","(-0.846589, 0.386578, -0.365849)","(-0.783158, 0.610455, 0.118359)","(-0.567897, 0.664222, 0.486108)","(-0.756799, 0.471666, -0.452534)","(-0.669486, 0.43441, -0.602558)","(-0.734615, 0.641443, -0.221116)","(-0.679394, 0.720945, 0.136608)","(-0.655354, 0.525168, -0.542871)","(-0.536015, 0.44862, -0.715141)","(-0.689427, 0.633832, -0.350638)","(-0.71672, 0.697124, 0.0181914)",pinch
"(0, 0, 0)","(-0.95571, 0.203718, 0.212409)","(-0.684439, 0.728625, -0.0254779)","(-0.365294, 0.914524, -0.173797)","(-0.911015, 0.284421, -0.298591)","(-0.576192, 0.695156, 0.429838)","(0.542059, 0.358336, 0.76011)","(0.900333, -0.14591, 0.410014)","(-0.846262, 0.376947, -0.376499)","(-0.847337, 0.389217, -0.36129)","(-0.780178, 0.612897, 0.125215)","(-0.561338, 0.664853, 0.492819)","(-0.75677, 0.47266, -0.451544)","(-0.669502, 0.433625, -0.603106)","(-0.734367, 0.641086, -0.222964)","(-0.679381, 0.721448, 0.133996)","(-0.655383, 0.525967, -0.542062)","(-0.536374, 0.448541, -0.714922)","(-0.688836, 0.633908, -0.351663)","(-0.716018, 0.697899, 0.0159815)",pinch
"(0, 0, 0)","(-0.954688, 0.205121, 0.215631)","(-0.685689, 0.727574, -0.021611)","(-0.371742, 0.912757, -0.169361)","(-0.911493, 0.286064, -0.295547)","(-0.574731, 0.695572, 0.43112)","(0.543522, 0.358671, 0.758907)","(0.901096, -0.145799, 0.408374)","(-0.846836, 0.37851, -0.373629)","(-0.848092, 0.390877, -0.357708)","(-0.778386, 0.61431, 0.129374)","(-0.557458, 0.66542, 0.496445)","(-0.757425, 0.474101, -0.448926)","(-0.670696, 0.43465, -0.601038)","(-0.734108, 0.642133, -0.220797)","(-0.67797, 0.722409, 0.135946)","(-0.656241, 0.527272, -0.539751)","(-0.538085, 0.449058, -0.71331)","(-0.68898, 0.634346, -0.350587)","(-0.715273, 0.698657, 0.0162153)",pinch
"(0, 0, 0)","(-0.953728, 0.204259, 0.220639)","(-0.688679, 0.724875, -0.0166604)","(-0.37849, 0.910723, -0.165314)","(-0.912845, 0.286263, -0.291148)","(-0.573997, 0.695261, 0.432597)","(0.544948, 0.361055, 0.75675)","(0.90258, -0.143145, 0.406028)","(-0.848544, 0.378669, -0.369571)","(-0.849852, 0.391031, -0.353336)","(-0.777376, 0.614645, 0.13378)","(-0.554151, 0.665608, 0.499883)","(-0.759475, 0.474213, -0.445331)","(-0.673204, 0.433866, -0.598795)","(-0.7351, 0.641624, -0.218966)","(-0.677705, 0.722417, 0.13722)","(-0.658721, 0.52733, -0.536665)","(-0.541497, 0.448862, -0.710848)","(-0.690484, 0.634167, -0.347942)","(-0.715138, 0.698738, 0.0185011)",pinch
"(0, 0, 0)","(-0.952731, 0.205721, 0.22357)","(-0.688455, 0.725147, -0.01387)","(-0.378709, 0.910968, -0.163452)","(-0.913191, 0.288005, -0.288331)","(-0.572913, 0.695681, 0.433358)","(0.54567, 0.362042, 0.755758)","(0.903101, -0.142346, 0.405149)","(-0.848957, 0.380309, -0.366928)","(-0.850295, 0.392599, -0.350521)","(-0.775714, 0.616078, 0.136807)","(-0.550881, 0.666428, 0.502398)","(-0.759941, 0.475705, -0.442938)","(-0.673906, 0.434818, -0.597314)","(-0.734536, 0.642728, -0.217619)","(-0.676232, 0.723589, 0.138305)","(-0.659366, 0.528655, -0.534565)","(-0.542788, 0.449693, -0.709336)","(-0.690257, 0.635015, -0.346845)","(-0.714039, 0.699851, 0.018892)",pinch
"(0, 0, 0)","(-0.952393, 0.206069, 0.224686)","(-0.688412, 0.725201, -0.0131441)","(-0.378714, 0.911007, -0.163227)","(-0.913479, 0.288157, -0.287266)","(-0.573267, 0.695551, 0.433097)","(0.545046, 0.363726, 0.7554)","(0.903234, -0.140509, 0.405494)","(-0.84932, 0.380423, -0.36597)","(-0.850805, 0.392505, -0.349387)","(-0.775347, 0.616239, 0.138157)","(-0.549621, 0.66656, 0.503602)","(-0.760375, 0.475774, -0.442119)","(-0.674097, 0.433773, -0.597859)","(-0.734745, 0.642035, -0.218956)","(-0.67663, 0.723543, 0.136593)","(-0.659902, 0.528672, -0.533887)","(-0.543521, 0.449163, -0.70911)","(-0.690511, 0.634575, -0.347144)","(-0.714108, 0.699802, 0.0180931)",pinch
"(0, 0, 0)","(-0.953188, 0.20565, 0.221677)","(-0.689404, 0.724173, -0.0172006)","(-0.37946, 0.909969, -0.167234)","(-0.913197, 0.285949, -0.290351)","(-0.575655, 0.696013, 0.429171)","(0.542075, 0.367755, 0.755586)","(0.902345, -0.136923, 0.408688)","(-0.84898, 0.378036, -0.369216)","(-0.850867, 0.389974, -0.352058)","(-0.776191, 0.615679, 0.135896)","(-0.550283, 0.667202, 0.502026)","(-0.759988, 0.473252, -0.445478)","(-0.673193, 0.430358, -0.601335)","(-0.735216, 0.639857, -0.223695)","(-0.678337, 0.722887, 0.131507)","(-0.659373, 0.525979, -0.53719)","(-0.542253, 0.444863, -0.712782)","(-0.690541, 0.631355, -0.352908)","(-0.715645, 0.698372, 0.0113191)",pinch
"(0, 0, 0)","(-0.954042, 0.205596, 0.218025)","(-0.689797, 0.723685, -0.0214828)","(-0.378562, 0.909567, -0.171403)","(-0.912946, 0.283448, -0.293576)","(-0.578424, 0.695805, 0.425771)","(0.538893, 0.371026, 0.756264)","(0.901406, -0.133647, 0.411833)","(-0.848691, 0.375471, -0.372484)","(-0.851076, 0.387182, -0.354626)","(-0.777332, 0.614567, 0.134398)","(-0.55102, 0.666957, 0.501542)","(-0.759674, 0.470678, -0.448729)","(-0.672435, 0.427095, -0.604501)","(-0.736064, 0.63736, -0.227993)","(-0.680603, 0.721583, 0.126872)","(-0.658908, 0.523381, -0.540289)","(-0.541076, 0.440768, -0.716213)","(-0.690927, 0.627898, -0.358278)","(-0.717697, 0.696337, 0.00501155)",pinch
"(0, 0, 0)","(-0.951799, 0.211376, 0.222258)","(-0.685787, 0.727553, -0.0190645)","(-0.374097, 0.911539, -0.170728)","(-0.912705, 0.288298, -0.289574)","(-0.573013, 0.699336, 0.4273)","(0.543669, 0.369745, 0.753467)","(0.902401, -0.137141, 0.40849)","(-0.848304, 0.379863, -0.368896)","(-0.850693, 0.390754, -0.351615)","(-0.773573, 0.618708, 0.137056)","(-0.545005, 0.67048, 0.503414)","(-0.759111, 0.474473, -0.445675)","(-0.673036, 0.429464, -0.602149)","(-0.733888, 0.640463, -0.22631)","(-0.676675, 0.725124, 0.1277)","(-0.658484, 0.526496, -0.537774)","(-0.542027, 0.442497, -0.714425)","(-0.689138, 0.630853, -0.356529)","(-0.714009, 0.700107, 0.00640097)",pinch
"(0, 0, 0)","(-0.952472, 0.208725, 0.221879)","(-0.687828, 0.725617, -0.0193038)","(-0.37605, 0.910673, -0.171061)","(-0.913448, 0.285685, -0.289823)","(-0.575886, 0.697372, 0.426646)","(0.541197, 0.372381, 0.753948)","(0.902415, -0.133178, 0.40977)","(-0.849288, 0.377441, -0.369119)","(-0.851861, 0.387568, -0.352312)","(-0.775749, 0.616074, 0.136624)","(-0.547247, 0.668699, 0.503351)","(-0.760345, 0.472314, -0.445865)","(-0.674286, 0.426871, -0.602594)","(-0.736035, 0.637633, -0.227327)","(-0.679491, 0.722726, 0.126326)","(-0.659841, 0.524633, -0.537931)","(-0.543144, 0.440316, -0.714924)","(-0.690971, 0.628211, -0.357645)","(-0.716407, 0.697666, 0.00486067)",pinch
"(0, 0, 0)","(-0.953362, 0.206545, 0.22009)","(-0.689463, 0.724031, -0.0204993)","(-0.376585, 0.910248, -0.172142)","(-0.913584, 0.283546, -0.291489)","(-0.578642, 0.695817, 0.425455)","(0.538315, 0.374058, 0.75518)","(0.901805, -0.130415, 0.411994)","(-0.849495, 0.375468, -0.370649)","(-0.852208, 0.38528, -0.353978)","(-0.777567, 0.614059, 0.135358)","(-0.54967, 0.667208, 0.502689)","(-0.760636, 0.470568, -0.447213)","(-0.674332, 0.42492, -0.60392)","(-0.737388, 0.63543, -0.229103)","(-0.681911, 0.720778, 0.12441)","(-0.660085, 0.523143, -0.539081)","(-0.542786, 0.437445, -0.716955)","(-0.692023, 0.625053, -0.361127)","(-0.718914, 0.695099, 0.000602087)",pinch
"(0, 0, 0)","(-0.953965, 0.205358, 0.218582)","(-0.690433, 0.723077, -0.0214866)","(-0.374815, 0.910675, -0.173736)","(-0.913692, 0.281831, -0.292812)","(-0.581108, 0.694429, 0.42436)","(0.535574, 0.375644, 0.756341)","(0.901191, -0.127838, 0.414141)","(-0.849662, 0.3739, -0.371851)","(-0.852568, 0.383458, -0.355088)","(-0.778971, 0.612408, 0.13476)","(-0.551369, 0.665865, 0.50261)","(-0.760873, 0.469192, -0.448254)","(-0.674433, 0.423085, -0.605095)","(-0.738636, 0.6334, -0.230698)","(-0.684081, 0.719012, 0.122702)","(-0.660285, 0.521989, -0.539955)","(-0.542397, 0.434706, -0.718913)","(-0.692886, 0.622091, -0.36457)","(-0.721145, 0.692774, -0.00364087)",pinch
"(0, 0, 0)","(-0.955044, 0.202275, 0.216739)","(-0.692599, 0.720978, -0.0222749)","(-0.375508, 0.910268, -0.174372)","(-0.913911, 0.279254, -0.294589)","(-0.584438, 0.692159, 0.423494)","(0.532308, 0.37693, 0.758005)","(0.900541, -0.125029, 0.416407)","(-0.849993, 0.371596, -0.3734)","(-0.853117, 0.380846, -0.356579)","(-0.781147, 0.609774, 0.134106)","(-0.554054, 0.663531, 0.502744)","(-0.761331, 0.467237, -0.449516)","(-0.674614, 0.420554, -0.606656)","(-0.740569, 0.630414, -0.232671)","(-0.687352, 0.716223, 0.120709)","(-0.660705, 0.520432, -0.540943)","(-0.542193, 0.431557, -0.720961)","(-0.694414, 0.618319, -0.368064)","(-0.724344, 0.689394, -0.00788288)",pinch
"(0, 0, 0)","(-0.954289, 0.204363, 0.218102)","(-0.6911, 0.722453, -0.0210367)","(-0.373088, 0.911372, -0.173801)","(-0.913666, 0.28141, -0.293297)","(-0.583043, 0.693172, 0.423762)","(0.532995, 0.376367, 0.757802)","(0.900471, -0.126255, 0.416187)","(-0.849644, 0.373634, -0.372161)","(-0.852842, 0.382068, -0.355928)","(-0.779969, 0.611085, 0.134996)","(-0.552073, 0.66445, 0.503708)","(-0.760866, 0.469099, -0.448362)","(-0.674682, 0.420858, -0.606368)","(-0.740081, 0.630847, -0.233051)","(-0.686721, 0.716972, 0.119856)","(-0.66024, 0.522097, -0.539905)","(-0.542196, 0.432161, -0.720598)","(-0.693628, 0.619153, -0.368143)","(-0.723244, 0.690542, -0.00839295)",pinch
"(0, 0, 0)","(-0.952712, 0.20773, 0.221783)","(-0.689129, 0.724383, -0.0192165)","(-0.370628, 0.912355, -0.173905)","(-0.913996, 0.283808, -0.289938)","(-0.580076, 0.695529, 0.423971)","(0.535857, 0.377076, 0.755428)","(0.901381, -0.127313, 0.413889)","(-0.850014, 0.375694, -0.369228)","(-0.853079, 0.382559, -0.35483)","(-0.778429, 0.612957, 0.135397)","(-0.549072, 0.666935, 0.503704)","(-0.761256, 0.470748, -0.445965)","(-0.676004, 0.420463, -0.605169)","(-0.739651, 0.631411, -0.232885)","(-0.685158, 0.718581, 0.119164)","(-0.660849, 0.523272, -0.53802)","(-0.543885, 0.432408, -0.719175)","(-0.693262, 0.620467, -0.366618)","(-0.721228, 0.692662, -0.00702636)",pinch
"(0, 0, 0)","(-0.951646, 0.209249, 0.224911)","(-0.689478, 0.724124, -0.0162931)","(-0.36952, 0.912965, -0.173059)","(-0.914196, 0.285788, -0.287352)","(-0.578941, 0.696777, 0.423472)","(0.536353, 0.37819, 0.754518)","(0.901559, -0.127296, 0.413505)","(-0.850238, 0.377479, -0.366886)","(-0.853013, 0.380322, -0.357384)","(-0.77957, 0.612429, 0.131158)","(-0.550952, 0.668345, 0.499766)","(-0.761489, 0.472282, -0.443942)","(-0.676935, 0.421043, -0.603723)","(-0.739162, 0.632475, -0.231549)","(-0.68354, 0.719937, 0.120268)","(-0.661235, 0.524519, -0.536327)","(-0.545041, 0.433034, -0.717922)","(-0.69295, 0.621645, -0.365209)","(-0.719753, 0.694207, -0.00569797)",pinch
"(0, 0, 0)","(-0.951243, 0.209904, 0.226003)","(-0.690511, 0.723177, -0.0144605)","(-0.368935, 0.913304, -0.172517)","(-0.913793, 0.287554, -0.286871)","(-0.579351, 0.697616, 0.421526)","(0.534643, 0.37941, 0.755119)","(0.900737, -0.127047, 0.415369)","(-0.849699, 0.379102, -0.366462)","(-0.852325, 0.378704, -0.360731)","(-0.780704, 0.611968, 0.126475)","(-0.553456, 0.669367, 0.495615)","(-0.760806, 0.473711, -0.44359)","(-0.676491, 0.422141, -0.603455)","(-0.738103, 0.633826, -0.231235)","(-0.68207, 0.721274, 0.1206)","(-0.660503, 0.525728, -0.536046)","(-0.544601, 0.433676, -0.717868)","(-0.691977, 0.622681, -0.365289)","(-0.718516, 0.695486, -0.00588273)",pinch
"(0, 0, 0)","(-0.951028, 0.209778, 0.227022)","(-0.692297, 0.721502, -0.0126504)","(-0.369487, 0.91319, -0.171938)","(-0.913634, 0.288527, -0.286399)","(-0.580485, 0.698026, 0.41928)","(0.532331, 0.381304, 0.755799)","(0.899901, -0.125882, 0.417531)","(-0.849483, 0.379975, -0.366058)","(-0.851651, 0.375371, -0.36577)","(-0.783519, 0.609966, 0.118484)","(-0.559465, 0.670073, 0.487853)","(-0.760527, 0.474458, -0.44327)","(-0.676285, 0.421857, -0.603884)","(-0.737758, 0.633967, -0.231946)","(-0.681652, 0.721793, 0.11986)","(-0.660221, 0.52633, -0.535803)","(-0.544548, 0.433959, -0.717738)","(-0.691505, 0.623248, -0.365217)","(-0.71778, 0.696245, -0.00587528)",pinch
"(0, 0, 0)","(-0.95089, 0.210009, 0.227386)","(-0.692564, 0.72125, -0.0123854)","(-0.368918, 0.913346, -0.172334)","(-0.913659, 0.28873, -0.286114)","(-0.581979, 0.698083, 0.417109)","(0.529944, 0.383476, 0.756377)","(0.89919, -0.124162, 0.419573)","(-0.849511, 0.380119, -0.365843)","(-0.851088, 0.371525, -0.370969)","(-0.786873, 0.607286, 0.109706)","(-0.566689, 0.670418, 0.478961)","(-0.760556, 0.474534, -0.443139)","(-0.67625, 0.420782, -0.604673)","(-0.737899, 0.633309, -0.233289)","(-0.682002, 0.721711, 0.118346)","(-0.660273, 0.526328, -0.535741)","(-0.544639, 0.43361, -0.717879)","(-0.691432, 0.623155, -0.365512)","(-0.717606, 0.696421, -0.00624864)",pinch
"(0, 0, 0)","(-0.949381, 0.211553, 0.23221)","(-0.692054, 0.721786, -0.0092314)","(-0.368628, 0.913649, -0.171345)","(-0.914757, 0.289795, -0.281494)","(-0.581453, 0.698758, 0.416713)","(0.530512, 0.386664, 0.754353)","(0.900147, -0.121866, 0.418192)","(-0.850902, 0.380999, -0.36167)","(-0.851947, 0.369085, -0.371432)","(-0.788385, 0.606041, 0.105653)","(-0.569637, 0.671717, 0.473614)","(-0.762225, 0.475194, -0.43955)","(-0.67867, 0.420438, -0.602195)","(-0.738312, 0.633621, -0.231125)","(-0.680722, 0.722647, 0.119992)","(-0.662366, 0.526734, -0.53275)","(-0.547731, 0.433591, -0.715535)","(-0.692374, 0.623781, -0.362651)","(-0.716553, 0.697524, -0.00334368)",pinch
"(0, 0, 0)","(-0.94837, 0.213446, 0.234596)","(-0.691082, 0.722731, -0.00804849)","(-0.367765, 0.913995, -0.171353)","(-0.915135, 0.290855, -0.279161)","(-0.582133, 0.699337, 0.414788)","(0.529002, 0.390147, 0.75362)","(0.900058, -0.119193, 0.419152)","(-0.851377, 0.381869, -0.359628)","(-0.852266, 0.36839, -0.37139)","(-0.788575, 0.606112, 0.103817)","(-0.570277, 0.673022, 0.470984)","(-0.762785, 0.475839, -0.437876)","(-0.679332, 0.419632, -0.60201)","(-0.738136, 0.633666, -0.231566)","(-0.679912, 0.723535, 0.119234)","(-0.663121, 0.52712, -0.531427)","(-0.548849, 0.433696, -0.714614)","(-0.692222, 0.624553, -0.36161)","(-0.715335, 0.698777, -0.00233555)",pinch
"(0, 0, 0)","(-0.948232, 0.214398, 0.234286)","(-0.690867, 0.722934, -0.0083185)","(-0.367288, 0.91411, -0.171765)","(-0.915141, 0.290905, -0.279089)","(-0.583306, 0.699227, 0.413322)","(0.527133, 0.391819, 0.754062)","(0.899523, -0.11763, 0.420739)","(-0.851384, 0.381888, -0.359592)","(-0.852241, 0.367605, -0.372226)","(-0.789128, 0.605639, 0.10236)","(-0.571385, 0.673132, 0.469482)","(-0.762792, 0.475824, -0.437881)","(-0.678903, 0.418492, -0.603287)","(-0.738159, 0.632981, -0.23336)","(-0.680341, 0.723428, 0.117421)","(-0.663137, 0.527065, -0.531463)","(-0.548398, 0.433617, -0.715008)","(-0.691832, 0.624738, -0.362037)","(-0.714998, 0.699122, -0.00264837)",pinch
"(0, 0, 0)","(-0.94786, 0.215227, 0.235028)","(-0.690602, 0.723192, -0.00783934)","(-0.367456, 0.914088, -0.171523)","(-0.915375, 0.291111, -0.278105)","(-0.583997, 0.699247, 0.412312)","(0.526024, 0.393326, 0.754051)","(0.899337, -0.116394, 0.42148)","(-0.851684, 0.382054, -0.358705)","(-0.852468, 0.3662, -0.373089)","(-0.790123, 0.604694, 0.100256)","(-0.573211, 0.673229, 0.46711)","(-0.763154, 0.475944, -0.437119)","(-0.679173, 0.418, -0.603324)","(-0.738234, 0.632842, -0.233499)","(-0.680175, 0.723599, 0.117328)","(-0.663591, 0.527132, -0.530829)","(-0.548623, 0.433759, -0.714749)","(-0.691711, 0.625149, -0.361557)","(-0.714503, 0.699629, -0.00196267)",pinch
"(0, 0, 0)","(-0.947661, 0.216201, 0.234938)","(-0.690454, 0.723333, -0.0078742)","(-0.368253, 0.913811, -0.171288)","(-0.915599, 0.290885, -0.277603)","(-0.584507, 0.699101, 0.411836)","(0.525264, 0.394252, 0.754097)","(0.899214, -0.115411, 0.422012)","(-0.851974, 0.381833, -0.35825)","(-0.852476, 0.36343, -0.37577)","(-0.792105, 0.602763, 0.0961594)","(-0.576735, 0.672916, 0.463206)","(-0.76351, 0.475733, -0.436727)","(-0.679562, 0.417752, -0.603058)","(-0.738481, 0.632689, -0.233131)","(-0.680204, 0.723502, 0.117761)","(-0.664013, 0.526931, -0.5305)","(-0.548729, 0.433589, -0.714771)","(-0.691809, 0.625174, -0.361326)","(-0.714438, 0.699697, -0.00142762)",pinch
"(0, 0, 0)","(-0.945501, 0.225807, 0.234604)","(-0.684347, 0.729104, -0.00877216)","(-0.363255, 0.915755, -0.171577)","(-0.913635, 0.297478, -0.277087)","(-0.579969, 0.70394, 0.410005)","(0.527133, 0.392629, 0.75364)","(0.898149, -0.120472, 0.422866)","(-0.8494, 0.38782, -0.357931)","(-0.849854, 0.367091, -0.378145)","(-0.789068, 0.607343, 0.0922298)","(-0.574251, 0.677732, 0.459256)","(-0.760302, 0.480928, -0.436634)","(-0.676901, 0.421771, -0.603253)","(-0.733917, 0.637828, -0.233541)","(-0.67461, 0.728796, 0.117294)","(-0.660513, 0.531229, -0.530583)","(-0.546034, 0.436762, -0.714903)","(-0.687331, 0.630017, -0.361461)","(-0.708996, 0.705211, -0.00149465)",pinch
"(0, 0, 0)","(-0.944196, 0.232225, 0.233594)","(-0.680614, 0.732577, -0.00979182)","(-0.363808, 0.915741, -0.170477)","(-0.912694, 0.300614, -0.276806)","(-0.578952, 0.705935, 0.408008)","(0.526484, 0.392948, 0.753927)","(0.897224, -0.121876, 0.424422)","(-0.848173, 0.390675, -0.357736)","(-0.848481, 0.367419, -0.380898)","(-0.788784, 0.608382, 0.0877028)","(-0.575442, 0.679794, 0.454694)","(-0.758779, 0.483413, -0.43654)","(-0.675689, 0.423506, -0.603396)","(-0.731853, 0.640067, -0.23389)","(-0.672126, 0.731157, 0.116856)","(-0.658856, 0.533296, -0.530569)","(-0.544779, 0.438314, -0.71491)","(-0.685219, 0.632323, -0.361444)","(-0.706412, 0.707799, -0.00143434)",pinch
"(0, 0, 0)","(-0.943326, 0.236777, 0.232536)","(-0.678351, 0.734663, -0.0104959)","(-0.36674, 0.914902, -0.168691)","(-0.912223, 0.302288, -0.276533)","(-0.579711, 0.706615, 0.405748)","(0.524303, 0.394431, 0.754673)","(0.896242, -0.121299, 0.426659)","(-0.847562, 0.392216, -0.3575)","(-0.84776, 0.366901, -0.382997)","(-0.78922, 0.608314, 0.084176)","(-0.577213, 0.680678, 0.451113)","(-0.75802, 0.484773, -0.436349)","(-0.67512, 0.424606, -0.60326)","(-0.730771, 0.641323, -0.233836)","(-0.670789, 0.732388, 0.116829)","(-0.658037, 0.534454, -0.530421)","(-0.544192, 0.439289, -0.714759)","(-0.684151, 0.633641, -0.36116)","(-0.705033, 0.709174, -0.00105233)",pinch
"(0, 0, 0)","(-0.942659, 0.240655, 0.231254)","(-0.676634, 0.736233, -0.0112988)","(-0.370508, 0.913724, -0.16683)","(-0.911947, 0.303214, -0.276432)","(-0.581001, 0.706852, 0.403483)","(0.521555, 0.396249, 0.755624)","(0.895159, -0.119938, 0.429307)","(-0.847203, 0.393071, -0.357411)","(-0.84746, 0.36695, -0.383613)","(-0.789237, 0.608459, 0.082958)","(-0.577724, 0.681122, 0.449787)","(-0.757577, 0.485532, -0.436276)","(-0.674806, 0.425165, -0.603218)","(-0.730211, 0.641934, -0.233907)","(-0.670151, 0.732999, 0.11666)","(-0.657554, 0.535106, -0.530362)","(-0.54383, 0.439837, -0.714698)","(-0.683551, 0.634365, -0.361025)","(-0.704284, 0.709917, -0.000859885)",pinch
"(0, 0, 0)","(-0.942276, 0.243284, 0.230063)","(-0.675511, 0.737252, -0.0120497)","(-0.373442, 0.912768, -0.165514)","(-0.911775, 0.303605, -0.276568)","(-0.582772, 0.706636, 0.401301)","(0.518827, 0.398033, 0.756563)","(0.894261, -0.118483, 0.431576)","(-0.846981, 0.393439, -0.357531)","(-0.8473, 0.367171, -0.383755)","(-0.789135, 0.608628, 0.0826991)","(-0.577765, 0.681274, 0.449504)","(-0.757303, 0.485868, -0.436377)","(-0.674571, 0.42521, -0.60345)","(-0.730026, 0.642028, -0.234227)","(-0.67005, 0.733144, 0.116333)","(-0.657245, 0.535405, -0.530444)","(-0.543601, 0.440157, -0.714675)","(-0.683288, 0.634734, -0.360874)","(-0.703977, 0.710223, -0.000602328)",pinch
