thumb_metacarpal,thumb_proximal,thumb_intermediate,thumb_distal,index_metacarpal,index_proximal,index_intermediate,index_distal,middle_metacarpal,middle_proximal,middle_intermediate,middle_distal,ring_metacarpal,ring_proximal,ring_intermediate,ring_distal,pinky_metacarpal,pinky_proximal,pinky_intermediate,pinky_distal,gesture
"(0, 0, 0)","(0.986779, 0.155429, 0.0459155)","(0.70253, 0.587828, 0.401135)","(0.294507, 0.766974, 0.570102)","(0.954384, -0.257531, 0.151091)","(0.732002, 0.51768, -0.442923)","(-0.292063, 0.818536, -0.494669)","(-0.728998, 0.615442, -0.299654)","(0.949184, -0.175713, 0.261102)","(0.480857, 0.621413, -0.618565)","(-0.79111, 0.384305, -0.475873)","(-0.996905, -0.00673113, -0.0783301)","(0.923788, -0.0793868, 0.374583)","(0.47086, 0.590589, -0.655359)","(-0.788501, 0.226394, -0.57185)","(-0.98129, -0.140747, -0.131381)","(0.86861, -0.0183, 0.495158)","(0.542634, 0.46597, -0.698871)","(-0.760016, 0.0540501, -0.647653)","(-0.96409, -0.233091, -0.127278)",fist
"(0, 0, 0)","(0.988277, 0.146788, 0.04197)","(0.709006, 0.584382, 0.394726)","(0.30306, 0.768511, 0.563512)","(0.952474, -0.264851, 0.150491)","(0.826779, 0.405297, -0.390091)","(0.0198737, 0.830365, -0.556865)","(-0.412981, 0.784079, -0.463321)","(0.948296, -0.182173, 0.2599)","(0.484954, 0.61239, -0.624338)","(-0.788875, 0.387845, -0.476711)","(-0.997177, 0.00102783, -0.0750773)","(0.924061, -0.084781, 0.372724)","(0.474327, 0.581479, -0.660981)","(-0.78771, 0.229395, -0.571744)","(-0.982831, -0.132603, -0.128297)","(0.869753, -0.0223098, 0.492984)","(0.544832, 0.455917, -0.703774)","(-0.761197, 0.0559777, -0.646101)","(-0.966445, -0.225416, -0.123177)",fist
"(0, 0, 0)","(0.989723, 0.137104, 0.0406214)","(0.715051, 0.579724, 0.39067)","(0.311008, 0.769024, 0.558459)","(0.949866, -0.273256, 0.151938)","(0.927164, 0.23756, -0.289711)","(0.447553, 0.709269, -0.544641)","(0.123628, 0.81226, -0.570043)","(0.946538, -0.189843, 0.260817)","(0.491035, 0.603482, -0.628247)","(-0.785084, 0.392632, -0.479043)","(-0.997186, 0.0099204, -0.0743065)","(0.9233, -0.0914986, 0.373023)","(0.479856, 0.572535, -0.664787)","(-0.785313, 0.233745, -0.573277)","(-0.98411, -0.123356, -0.127718)","(0.869647, -0.027728, 0.492894)","(0.549065, 0.446022, -0.706818)","(-0.760753, 0.0593621, -0.646321)","(-0.968647, -0.216609, -0.121672)",fist
"(0, 0, 0)","(0.991179, 0.126685, 0.0389236)","(0.721554, 0.575318, 0.385186)","(0.319649, 0.770489, 0.551517)","(0.946961, -0.282042, 0.154003)","(0.980019, 0.0802293, -0.182007)","(0.758128, 0.484501, -0.436464)","(0.576943, 0.632509, -0.516787)","(0.944572, -0.197644, 0.262146)","(0.497422, 0.592563, -0.633593)","(-0.780981, 0.396851, -0.482263)","(-0.997101, 0.0195023, -0.0735527)","(0.922435, -0.0980739, 0.37349)","(0.485679, 0.561503, -0.669949)","(-0.782763, 0.237307, -0.575297)","(-0.985404, -0.11361, -0.126771)","(0.86952, -0.0326822, 0.492815)","(0.553474, 0.433902, -0.710911)","(-0.760305, 0.0618165, -0.646618)","(-0.970948, -0.207258, -0.119603)",fist
"(0, 0, 0)","(0.992335, 0.116471, 0.0413035)","(0.726296, 0.571696, 0.381652)","(0.325862, 0.77298, 0.544349)","(0.943332, -0.290312, 0.160761)","(0.995622, -0.0484727, -0.0799181)","(0.912455, 0.274431, -0.303502)","(0.810738, 0.426176, -0.401344)","(0.941424, -0.204723, 0.267973)","(0.506305, 0.58028, -0.637911)","(-0.774824, 0.399866, -0.489648)","(-0.996599, 0.0288162, -0.0772026)","(0.919918, -0.103721, 0.378145)","(0.494167, 0.549034, -0.674063)","(-0.777761, 0.239491, -0.581147)","(-0.986034, -0.104276, -0.129862)","(0.867243, -0.0364823, 0.496546)","(0.560727, 0.420298, -0.713397)","(-0.757083, 0.0628058, -0.650293)","(-0.97261, -0.198259, -0.121335)",fist
"(0, 0, 0)","(0.99328, 0.109827, 0.0365023)","(0.73176, 0.570097, 0.37352)","(0.333335, 0.77575, 0.535817)","(0.941898, -0.295294, 0.160091)","(0.990512, -0.137277, -0.00634075)","(0.979442, 0.0951812, -0.177857)","(0.938862, 0.219154, -0.265536)","(0.940972, -0.208689, 0.266497)","(0.50816, 0.570659, -0.645075)","(-0.773778, 0.400653, -0.490657)","(-0.9967, 0.0346042, -0.0734316)","(0.920565, -0.106509, 0.375788)","(0.495479, 0.539239, -0.680972)","(-0.777984, 0.239581, -0.580811)","(-0.98717, -0.0983836, -0.125762)","(0.868788, -0.0377982, 0.493739)","(0.560973, 0.40969, -0.719349)","(-0.758959, 0.0619232, -0.648188)","(-0.974377, -0.192626, -0.116127)",fist
"(0, 0, 0)","(0.994294, 0.0996067, 0.038184)","(0.736779, 0.566604, 0.368941)","(0.340084, 0.778442, 0.527609)","(0.938237, -0.303295, 0.166505)","(0.979094, -0.197416, 0.0490061)","(0.996156, -0.0266793, -0.0834313)","(0.984686, 0.0728414, -0.158393)","(0.937909, -0.21543, 0.271877)","(0.516307, 0.5575, -0.650092)","(-0.767955, 0.403015, -0.49782)","(-0.996101, 0.0439057, -0.0765195)","(0.918257, -0.111753, 0.379889)","(0.50322, 0.525867, -0.685735)","(-0.773436, 0.241058, -0.586249)","(-0.987746, -0.0891755, -0.128085)","(0.866858, -0.0411063, 0.496857)","(0.567421, 0.395197, -0.722394)","(-0.756263, 0.0622501, -0.6513)","(-0.975997, -0.183657, -0.117046)",fist
"(0, 0, 0)","(0.993557, 0.104296, 0.0443534)","(0.731871, 0.568396, 0.375886)","(0.333204, 0.777524, 0.533321)","(0.938786, -0.299354, 0.170497)","(0.970655, -0.224315, 0.0866662)","(0.995638, -0.0918669, -0.0163096)","(0.996792, -0.00893333, -0.0795317)","(0.937399, -0.212007, 0.27629)","(0.517425, 0.563199, -0.644266)","(-0.767029, 0.401612, -0.500374)","(-0.995896, 0.0389147, -0.0817102)","(0.916593, -0.108959, 0.384687)","(0.504534, 0.531744, -0.680216)","(-0.771021, 0.240177, -0.589781)","(-0.98649, -0.0932822, -0.134667)","(0.864158, -0.0391449, 0.501696)","(0.569578, 0.401589, -0.717152)","(-0.752723, 0.0616133, -0.655448)","(-0.974341, -0.187978, -0.123788)",fist
"(0, 0, 0)","(0.995256, 0.0890326, 0.0392354)","(0.742223, 0.564023, 0.361915)","(0.347483, 0.782804, 0.516211)","(0.934407, -0.310864, 0.173915)","(0.95868, -0.260691, 0.113897)","(0.987985, -0.152522, 0.0249566)","(0.996252, -0.0795874, -0.0338892)","(0.934762, -0.221352, 0.277892)","(0.5245, 0.541376, -0.657124)","(-0.762034, 0.403603, -0.506368)","(-0.995447, 0.0529658, -0.0792433)","(0.91596, -0.115778, 0.384205)","(0.510831, 0.50947, -0.692454)","(-0.768757, 0.240555, -0.592575)","(-0.988257, -0.0799, -0.130248)","(0.865026, -0.0427421, 0.499902)","(0.57363, 0.377561, -0.726909)","(-0.753689, 0.0602598, -0.654463)","(-0.977611, -0.174733, -0.117242)",fist
"(0, 0, 0)","(0.996331, 0.0794382, 0.0318539)","(0.750107, 0.562892, 0.347121)","(0.358521, 0.788574, 0.499614)","(0.93222, -0.317122, 0.174353)","(0.950591, -0.282058, 0.129694)","(0.980675, -0.189259, 0.0495794)","(0.992383, -0.123019, -0.00653857)","(0.934087, -0.225714, 0.276649)","(0.526264, 0.523695, -0.669917)","(-0.760807, 0.401994, -0.509483)","(-0.995352, 0.0613806, -0.0742082)","(0.916975, -0.118008, 0.381092)","(0.511914, 0.491347, -0.704643)","(-0.769546, 0.23755, -0.592764)","(-0.989729, -0.0719791, -0.12351)","(0.86746, -0.0423307, 0.495703)","(0.573147, 0.358197, -0.737019)","(-0.756806, 0.0558608, -0.651248)","(-0.979983, -0.166847, -0.108605)",fist
"(0, 0, 0)","(0.996822, 0.0744797, 0.0282761)","(0.754038, 0.562828, 0.338602)","(0.364044, 0.792353, 0.489539)","(0.931025, -0.319943, 0.175584)","(0.946339, -0.291984, 0.138523)","(0.976405, -0.206652, 0.0626796)","(0.989578, -0.143784, 0.00783871)","(0.933635, -0.227374, 0.276815)","(0.52736, 0.51314, -0.677185)","(-0.760007, 0.400107, -0.512156)","(-0.995256, 0.0654496, -0.0719832)","(0.917357, -0.118386, 0.380055)","(0.512606, 0.480531, -0.711566)","(-0.769686, 0.23485, -0.593657)","(-0.990384, -0.0680391, -0.120459)","(0.868537, -0.0411383, 0.493914)","(0.573035, 0.346707, -0.74258)","(-0.758177, 0.0523071, -0.649947)","(-0.981106, -0.162951, -0.104295)",fist
"(0, 0, 0)","(0.997367, 0.0685542, 0.0236348)","(0.758805, 0.562957, 0.327558)","(0.370791, 0.797173, 0.476475)","(0.929651, -0.323107, 0.177064)","(0.943319, -0.299109, 0.143816)","(0.973386, -0.218379, 0.0695021)","(0.987361, -0.157794, 0.0148049)","(0.933193, -0.229072, 0.276906)","(0.528258, 0.499728, -0.686451)","(-0.759289, 0.39727, -0.51542)","(-0.995123, 0.0703419, -0.0691541)","(0.917956, -0.118471, 0.378578)","(0.513045, 0.466765, -0.720358)","(-0.770156, 0.230969, -0.594569)","(-0.991182, -0.0634554, -0.11633)","(0.87002, -0.0392483, 0.491451)","(0.57251, 0.332129, -0.749615)","(-0.760103, 0.0474304, -0.648069)","(-0.982449, -0.158334, -0.0986159)",fist
"(0, 0, 0)","(0.998366, 0.0562034, 0.0103061)","(0.769374, 0.570697, 0.287001)","(0.385951, 0.818489, 0.42558)","(0.927112, -0.324763, 0.187059)","(0.939662, -0.304871, 0.155206)","(0.96982, -0.231011, 0.0779962)","(0.984397, -0.174763, 0.0204859)","(0.932872, -0.22512, 0.281195)","(0.52794, 0.451584, -0.719271)","(-0.759149, 0.376789, -0.530775)","(-0.994808, 0.0794266, -0.0636189)","(0.920088, -0.10858, 0.376362)","(0.511831, 0.41696, -0.751115)","(-0.772845, 0.206381, -0.600098)","(-0.993011, -0.0565683, -0.103585)","(0.874315, -0.0222658, 0.484848)","(0.569226, 0.280061, -0.773012)","(-0.765828, 0.0198099, -0.642741)","(-0.985346, -0.150506, -0.0802583)",fist
"(0, 0, 0)","(0.998769, 0.0486691, 0.00961634)","(0.773689, 0.570638, 0.275276)","(0.392131, 0.824278, 0.408412)","(0.924529, -0.32781, 0.194387)","(0.936353, -0.309955, 0.164838)","(0.967303, -0.238413, 0.0865077)","(0.982668, -0.183312, 0.0275605)","(0.931012, -0.226249, 0.286404)","(0.531802, 0.43221, -0.728273)","(-0.755988, 0.371325, -0.539073)","(-0.994184, 0.085472, -0.0655188)","(0.919081, -0.107633, 0.379084)","(0.515319, 0.397096, -0.759448)","(-0.770848, 0.19966, -0.604921)","(-0.993348, -0.05102, -0.103232)","(0.873926, -0.0187023, 0.485699)","(0.571651, 0.259337, -0.778434)","(-0.765354, 0.0120858, -0.643496)","(-0.986426, -0.144626, -0.0777577)",fist
"(0, 0, 0)","(0.998923, 0.0454508, 0.00933012)","(0.775547, 0.570512, 0.270265)","(0.39479, 0.826608, 0.401074)","(0.923442, -0.329007, 0.197507)","(0.934563, -0.312278, 0.170515)","(0.966284, -0.240932, 0.0908152)","(0.982182, -0.185471, 0.0303165)","(0.930234, -0.226647, 0.288611)","(0.533444, 0.423918, -0.731936)","(-0.754656, 0.368928, -0.542574)","(-0.99393, 0.087882, -0.0661794)","(0.918665, -0.107168, 0.380223)","(0.516737, 0.388627, -0.762857)","(-0.769946, 0.196782, -0.607009)","(-0.993463, -0.0486351, -0.103273)","(0.873775, -0.0171419, 0.486027)","(0.572609, 0.25053, -0.780611)","(-0.765153, 0.00876414, -0.643789)","(-0.98686, -0.142154, -0.0768034)",fist
"(0, 0, 0)","(0.999787, 0.0183632, -0.00939732)","(0.795093, 0.563619, 0.223966)","(0.423625, 0.837279, 0.345696)","(0.917741, -0.34223, 0.201569)","(0.925215, -0.332501, 0.182814)","(0.958784, -0.266665, 0.0980997)","(0.976218, -0.214297, 0.0327917)","(0.928842, -0.234986, 0.286417)","(0.531646, 0.36592, -0.763842)","(-0.754011, 0.35746, -0.551081)","(-0.992299, 0.111, -0.0549615)","(0.922054, -0.110125, 0.371065)","(0.513358, 0.329413, -0.792433)","(-0.774884, 0.182394, -0.605217)","(-0.996044, -0.0271351, -0.0846135)","(0.881432, -0.0129173, 0.472134)","(0.565211, 0.189041, -0.802994)","(-0.77582, -0.00757673, -0.630908)","(-0.99147, -0.119216, -0.0526791)",fist
"(0, 0, 0)","(0.999759, -0.00163071, -0.0218706)","(0.808451, 0.556763, 0.190845)","(0.443807, 0.84249, 0.305363)","(0.913525, -0.351356, 0.204988)","(0.918053, -0.346157, 0.19327)","(0.952893, -0.284514, 0.105102)","(0.971419, -0.234578, 0.0363078)","(0.927717, -0.240911, 0.285137)","(0.529043, 0.323339, -0.78458)","(-0.753868, 0.348859, -0.556759)","(-0.990654, 0.127795, -0.047675)","(0.924357, -0.112526, 0.364558)","(0.509603, 0.28608, -0.811457)","(-0.778638, 0.172165, -0.603393)","(-0.997339, -0.0111321, -0.0720496)","(0.886851, -0.0104233, 0.461938)","(0.558627, 0.14441, -0.816751)","(-0.783597, -0.0187225, -0.620987)","(-0.994129, -0.101971, -0.0361973)",fist
"(0, 0, 0)","(0.999541, -0.0110227, -0.0282381)","(0.814748, 0.550704, 0.181414)","(0.45347, 0.840658, 0.296072)","(0.911594, -0.358113, 0.201869)","(0.914058, -0.355456, 0.195317)","(0.949647, -0.294776, 0.106193)","(0.968831, -0.24508, 0.0361003)","(0.927302, -0.247195, 0.281079)","(0.527031, 0.312489, -0.790309)","(-0.754185, 0.351512, -0.554657)","(-0.989768, 0.136343, -0.0420793)","(0.925616, -0.118186, 0.359536)","(0.506979, 0.275249, -0.816829)","(-0.780765, 0.174732, -0.599895)","(-0.997823, -0.00248779, -0.065905)","(0.889664, -0.0150096, 0.456368)","(0.55466, 0.133106, -0.821362)","(-0.787663, -0.0162934, -0.615892)","(-0.995221, -0.0931683, -0.0292394)",fist
"(0, 0, 0)","(0.998959, -0.022366, -0.0397489)","(0.822511, 0.546639, 0.157043)","(0.465631, 0.843357, 0.268211)","(0.910267, -0.362197, 0.200569)","(0.911252, -0.361315, 0.197663)","(0.946913, -0.303389, 0.10635)","(0.966213, -0.255471, 0.0341607)","(0.928058, -0.249391, 0.276608)","(0.525531, 0.284101, -0.801937)","(-0.753947, 0.345812, -0.558549)","(-0.98867, 0.145989, -0.0349272)","(0.928634, -0.118338, 0.351618)","(0.499881, 0.248169, -0.829778)","(-0.786001, 0.167016, -0.595238)","(-0.998504, 0.00632674, -0.0543084)","(0.894906, -0.0122596, 0.446087)","(0.546033, 0.105466, -0.831098)","(-0.795123, -0.0243377, -0.60596)","(-0.996396, -0.0834561, -0.015142)",fist
"(0, 0, 0)","(0.998715, -0.029826, -0.040979)","(0.826515, 0.543128, 0.147937)","(0.471853, 0.843871, 0.255415)","(0.908113, -0.365485, 0.204333)","(0.906295, -0.36794, 0.207966)","(0.94317, -0.311599, 0.115484)","(0.963488, -0.264473, 0.0417638)","(0.926792, -0.25173, 0.278727)","(0.530424, 0.267475, -0.80443)","(-0.749624, 0.343921, -0.565494)","(-0.987628, 0.152556, -0.036298)","(0.928378, -0.119627, 0.351856)","(0.500221, 0.232891, -0.833991)","(-0.785696, 0.163892, -0.596508)","(-0.998511, 0.0124176, -0.0531199)","(0.895524, -0.0119842, 0.444852)","(0.545382, 0.0898773, -0.833355)","(-0.796216, -0.0275815, -0.604384)","(-0.996961, -0.0768865, -0.0125525)",fist
"(0, 0, 0)","(0.9866, -0.148512, -0.0675626)","(0.94121, 0.331212, 0.0665011)","(0.748345, 0.644137, 0.158326)","(0.905878, -0.36749, 0.21056)","(0.901826, -0.372173, 0.219537)","(0.939367, -0.319433, 0.12471)","(0.960274, -0.274788, 0.04863)","(0.926207, -0.251463, 0.280903)","(0.530726, 0.233339, -0.81479)","(-0.747895, 0.332715, -0.574415)","(-0.986239, 0.161475, -0.0354709)","(0.929617, -0.11697, 0.349472)","(0.4966, 0.199294, -0.84479)","(-0.788124, 0.151471, -0.596588)","(-0.998677, 0.0207658, -0.0470321)","(0.898486, -0.00589812, 0.438962)","(0.54033, 0.0559396, -0.839592)","(-0.80067, -0.0400891, -0.597763)","(-0.997735, -0.0671877, -0.0033319)",fist
"(0, 0, 0)","(0.956435, -0.280943, -0.0793934)","(0.998364, 0.0571712, 0.000438353)","(0.94919, 0.308755, 0.0608988)","(0.904353, -0.368705, 0.214945)","(0.898671, -0.374754, 0.227923)","(0.936652, -0.324645, 0.131486)","(0.957955, -0.281839, 0.0537537)","(0.925855, -0.25115, 0.28234)","(0.530848, 0.208716, -0.821364)","(-0.746677, 0.324438, -0.5807)","(-0.985203, 0.167778, -0.0350119)","(0.930558, -0.115058, 0.347597)","(0.493649, 0.175154, -0.85184)","(-0.789989, 0.14256, -0.596318)","(-0.998725, 0.0267805, -0.0428017)","(0.900666, -0.0016238, 0.434509)","(0.536383, 0.0316638, -0.84338)","(-0.803957, -0.048921, -0.592672)","(-0.998184, -0.0601549, 0.00314018)",fist
"(0, 0, 0)","(0.930302, -0.359008, -0.0751763)","(0.993128, -0.114886, -0.0223147)","(0.99713, 0.0734487, 0.0183555)","(0.904083, -0.369303, 0.215055)","(0.89764, -0.3759, 0.230089)","(0.935996, -0.326183, 0.13235)","(0.957478, -0.283524, 0.0533785)","(0.926045, -0.251327, 0.281559)","(0.531164, 0.200918, -0.823102)","(-0.746105, 0.322437, -0.582547)","(-0.984863, 0.16999, -0.0338912)","(0.931246, -0.114788, 0.34584)","(0.491709, 0.167975, -0.854405)","(-0.791201, 0.14023, -0.595262)","(-0.998764, 0.0288693, -0.0404607)","(0.901859, -0.000674773, 0.432031)","(0.534115, 0.0244519, -0.845058)","(-0.805674, -0.0512247, -0.59014)","(-0.998309, -0.0578004, 0.00619915)",fist
"(0, 0, 0)","(0.909472, -0.410602, -0.0653208)","(0.972924, -0.229397, -0.0282071)","(0.996059, -0.0886891, 0.000145984)","(0.903939, -0.369623, 0.215113)","(0.896887, -0.376666, 0.23177)","(0.935578, -0.327069, 0.133115)","(0.957234, -0.284371, 0.0532519)","(0.926145, -0.251425, 0.281141)","(0.532027, 0.196514, -0.823608)","(-0.745328, 0.321477, -0.584071)","(-0.984666, 0.171217, -0.0334359)","(0.93161, -0.114653, 0.344901)","(0.49067, 0.164152, -0.855743)","(-0.791801, 0.139007, -0.594751)","(-0.998776, 0.0300112, -0.0393223)","(0.902492, -0.000179406, 0.430705)","(0.532895, 0.0206141, -0.84593)","(-0.806574, -0.0524459, -0.588802)","(-0.99837, -0.0565453, 0.00776803)",fist
"(0, 0, 0)","(0.894591, -0.443412, -0.0556091)","(0.953061, -0.30152, -0.0275967)","(0.981405, -0.191839, -0.00644331)","(0.903828, -0.369868, 0.215156)","(0.896265, -0.377279, 0.233174)","(0.935244, -0.327757, 0.133769)","(0.957048, -0.285013, 0.05317)","(0.926222, -0.251502, 0.280819)","(0.532798, 0.193093, -0.823918)","(-0.744656, 0.320749, -0.585328)","(-0.984511, 0.172168, -0.0331109)","(0.93189, -0.114553, 0.344178)","(0.489869, 0.161216, -0.85676)","(-0.792245, 0.138076, -0.594376)","(-0.998781, 0.0308961, -0.0384889)","(0.902979, 0.000194833, 0.429686)","(0.531952, 0.0176693, -0.84659)","(-0.807259, -0.0533793, -0.587779)","(-0.998414, -0.0555804, 0.00894867)",fist
"(0, 0, 0)","(0.88416, -0.464744, -0.0476848)","(0.937218, -0.347833, -0.025192)","(0.966066, -0.258159, -0.00839048)","(0.903734, -0.370077, 0.215193)","(0.895722, -0.377804, 0.234407)","(0.934955, -0.328344, 0.134347)","(0.95689, -0.285554, 0.053106)","(0.926287, -0.251569, 0.280544)","(0.533473, 0.190179, -0.824159)","(-0.74407, 0.320127, -0.586411)","(-0.984378, 0.172978, -0.0328416)","(0.932127, -0.11447, 0.343563)","(0.489188, 0.158721, -0.857615)","(-0.792611, 0.137289, -0.59407)","(-0.998783, 0.0316568, -0.0378075)","(0.903391, 0.000510222, 0.428818)","(0.531148, 0.0151685, -0.847143)","(-0.807836, -0.054172, -0.586913)","(-0.99845, -0.0547597, 0.0099342)",fist
"(0, 0, 0)","(0.87711, -0.478463, -0.041864)","(0.925833, -0.377246, -0.0227547)","(0.953841, -0.300188, -0.0086044)","(0.903653, -0.370256, 0.215224)","(0.895159, -0.378412, 0.235571)","(0.93472, -0.328876, 0.134684)","(0.956806, -0.285919, 0.0526591)","(0.926343, -0.251627, 0.280309)","(0.53406, 0.187679, -0.824352)","(-0.743561, 0.319593, -0.587348)","(-0.984263, 0.173673, -0.0326144)","(0.93233, -0.114401, 0.343036)","(0.488602, 0.156586, -0.858341)","(-0.792916, 0.13662, -0.593818)","(-0.998784, 0.0323111, -0.0372463)","(0.903744, 0.000777618, 0.428073)","(0.530456, 0.0130285, -0.847612)","(-0.808326, -0.0548513, -0.586174)","(-0.99848, -0.0540581, 0.010765)",fist
"(0, 0, 0)","(0.870249, -0.491227, -0.036908)","(0.917344, -0.397573, -0.0204084)","(0.945146, -0.326544, -0.00824556)","(0.901786, -0.374336, 0.215996)","(0.892872, -0.38262, 0.237447)","(0.932751, -0.334179, 0.135281)","(0.955011, -0.291955, 0.0521219)","(0.925545, -0.255184, 0.279728)","(0.533397, 0.174724, -0.827623)","(-0.742721, 0.31871, -0.588889)","(-0.983106, 0.180355, -0.0312046)","(0.932725, -0.117341, 0.340962)","(0.48662, 0.143945, -0.861673)","(-0.793975, 0.135912, -0.592564)","(-0.99865, 0.0390262, -0.034266)","(0.905258, -0.00106215, 0.424862)","(0.527484, 0.000221123, -0.849565)","(-0.810763, -0.0553831, -0.582748)","(-0.998792, -0.0468754, 0.0147495)",fist
"(0, 0, 0)","(0.871395, -0.488368, -0.046553)","(0.91666, -0.398577, -0.0295058)","(0.943584, -0.330701, -0.0169207)","(0.904945, -0.372054, 0.206518)","(0.895782, -0.381113, 0.228749)","(0.935248, -0.330554, 0.126667)","(0.957062, -0.28659, 0.0435696)","(0.928215, -0.253783, 0.272049)","(0.529897, 0.190903, -0.826296)","(-0.746424, 0.323506, -0.581545)","(-0.98431, 0.17471, -0.0246998)","(0.93478, -0.116891, 0.335444)","(0.482308, 0.160692, -0.861137)","(-0.797064, 0.140353, -0.587358)","(-0.998995, 0.0333289, -0.0299625)","(0.906922, -0.00213631, 0.421292)","(0.524099, 0.0170546, -0.851487)","(-0.812677, -0.0512061, -0.58046)","(-0.998416, -0.0533893, 0.0177575)",fist
"(0, 0, 0)","(0.871895, -0.486952, -0.0517393)","(0.916039, -0.399604, -0.0344995)","(0.942422, -0.333717, -0.0217699)","(0.90669, -0.370666, 0.201295)","(0.897259, -0.380305, 0.224262)","(0.936592, -0.32848, 0.122046)","(0.958201, -0.283452, 0.0388082)","(0.929689, -0.252895, 0.267813)","(0.528215, 0.199732, -0.825286)","(-0.748288, 0.326102, -0.577688)","(-0.984954, 0.171512, -0.0212003)","(0.935912, -0.116542, 0.332394)","(0.479874, 0.169944, -0.86072)","(-0.79875, 0.14272, -0.58449)","(-0.999163, 0.0301123, -0.0276955)","(0.90784, -0.00264481, 0.419307)","(0.522175, 0.0263783, -0.85243)","(-0.813729, -0.0489786, -0.579178)","(-0.998183, -0.0570681, 0.0193341)",fist
"(0, 0, 0)","(0.87075, -0.490424, -0.0357432)","(0.914161, -0.404959, -0.0178366)","(0.94021, -0.340562, -0.00474263)","(0.901844, -0.37333, 0.217491)","(0.889696, -0.385189, 0.245092)","(0.932015, -0.333011, 0.143013)","(0.955959, -0.287435, 0.0593584)","(0.923863, -0.255769, 0.284708)","(0.544869, 0.200093, -0.814298)","(-0.735987, 0.329367, -0.591473)","(-0.983953, 0.174001, -0.0395101)","(0.929193, -0.119581, 0.349716)","(0.496444, 0.170761, -0.851108)","(-0.787158, 0.146026, -0.599215)","(-0.998379, 0.0326391, -0.0466358)","(0.899757, -0.00581642, 0.436352)","(0.544489, 0.0274905, -0.838317)","(-0.793388, -0.045662, -0.607001)","(-0.998345, -0.0551691, -0.0162453)",fist
"(0, 0, 0)","(0.869815, -0.492631, -0.0271461)","(0.912694, -0.408544, -0.00897792)","(0.938503, -0.345245, 0.00424151)","(0.899135, -0.374791, 0.226027)","(0.884722, -0.38851, 0.257541)","(0.928935, -0.336078, 0.155341)","(0.954348, -0.290086, 0.0712015)","(0.920633, -0.257345, 0.293612)","(0.553873, 0.200182, -0.808178)","(-0.729162, 0.33119, -0.598862)","(-0.983266, 0.17539, -0.0492544)","(0.925489, -0.121247, 0.358845)","(0.50517, 0.171192, -0.84587)","(-0.780854, 0.147841, -0.606968)","(-0.997808, 0.0340435, -0.0567439)","(0.895335, -0.00755392, 0.445328)","(0.558082, 0.0281839, -0.829307)","(-0.779212, -0.0438326, -0.625225)","(-0.997719, -0.0542138, -0.0402313)",fist
"(0, 0, 0)","(0.869166, -0.493958, -0.0235912)","(0.911643, -0.410946, -0.00544145)","(0.937275, -0.348505, 0.00773523)","(0.898053, -0.37537, 0.229343)","(0.882947, -0.389134, 0.262638)","(0.928126, -0.336252, 0.159739)","(0.954163, -0.289774, 0.0748614)","(0.919348, -0.257968, 0.297071)","(0.557694, 0.200092, -0.805568)","(-0.726244, 0.331965, -0.601971)","(-0.982963, 0.175963, -0.053113)","(0.924019, -0.121906, 0.362392)","(0.508563, 0.171358, -0.843801)","(-0.778329, 0.148571, -0.610025)","(-0.997551, 0.0346215, -0.0607765)","(0.893587, -0.00824183, 0.448815)","(0.565208, 0.0285718, -0.824453)","(-0.770565, -0.0430957, -0.635903)","(-0.997049, -0.0539544, -0.0546165)",fist
"(0, 0, 0)","(0.865962, -0.499766, -0.018525)","(0.90854, -0.417798, -0.000656375)","(0.934348, -0.356151, 0.0122836)","(0.895014, -0.379845, 0.233813)","(0.878415, -0.394033, 0.270416)","(0.925198, -0.34115, 0.16621)","(0.952329, -0.294406, 0.0799656)","(0.916738, -0.262361, 0.301261)","(0.562327, 0.194195, -0.803789)","(-0.721713, 0.334388, -0.606065)","(-0.981713, 0.181511, -0.0573938)","(0.921955, -0.126128, 0.366184)","(0.512663, 0.165824, -0.842424)","(-0.775129, 0.151207, -0.613442)","(-0.997092, 0.0402284, -0.064729)","(0.891863, -0.0120254, 0.452146)","(0.571327, 0.0229594, -0.820401)","(-0.763663, -0.0406244, -0.644336)","(-0.996631, -0.0485956, -0.066071)",fist
"(0, 0, 0)","(0.865825, -0.500104, -0.0155789)","(0.908021, -0.418915, 0.00276955)","(0.933626, -0.357891, 0.0160321)","(0.893721, -0.380777, 0.237216)","(0.876066, -0.39525, 0.2762)","(0.924264, -0.341227, 0.171176)","(0.952292, -0.293388, 0.0840454)","(0.915026, -0.263611, 0.305347)","(0.567424, 0.197944, -0.79928)","(-0.717905, 0.337203, -0.609021)","(-0.98139, 0.181624, -0.0623408)","(0.919834, -0.127687, 0.370946)","(0.517533, 0.169927, -0.838621)","(-0.771507, 0.153986, -0.617305)","(-0.996695, 0.040372, -0.0704901)","(0.889217, -0.014, 0.457272)","(0.57835, 0.0271082, -0.815338)","(-0.756113, -0.0377075, -0.653354)","(-0.995746, -0.0486283, -0.0782584)",fist
