thumb_metacarpal,thumb_proximal,thumb_intermediate,thumb_distal,index_metacarpal,index_proximal,index_intermediate,index_distal,middle_metacarpal,middle_proximal,middle_intermediate,middle_distal,ring_metacarpal,ring_proximal,ring_intermediate,ring_distal,pinky_metacarpal,pinky_proximal,pinky_intermediate,pinky_distal,gesture
"(0, 0, 0)","(0.722458, 0.145788, 0.67587)","(0.363807, 0.408256, 0.837241)","(0.455879, 0.35469, 0.816314)","(0.829993, -0.16396, 0.533131)","(0.54428, -0.490692, 0.680427)","(0.63065, -0.345662, 0.694837)","(0.693658, -0.20472, 0.6906)","(0.756847, -0.123309, 0.641855)","(0.518564, 0.841607, -0.150962)","(-0.627448, 0.373005, -0.683502)","(-0.849908, -0.196698, -0.488842)","(0.66088, -0.0728374, 0.746949)","(0.554551, 0.815202, -0.167087)","(-0.50936, 0.32587, -0.796468)","(-0.77738, -0.205059, -0.594669)","(0.545575, -0.0616238, 0.835793)","(0.649987, 0.739582, -0.174745)","(-0.258728, 0.154699, -0.953482)","(-0.613283, -0.305738, -0.728292)",fist
"(0, 0, 0)","(0.721154, 0.148111, 0.676757)","(0.362769, 0.41079, 0.836451)","(0.454366, 0.357433, 0.815961)","(0.830036, -0.162169, 0.533612)","(0.544329, -0.488326, 0.682088)","(0.630983, -0.342527, 0.696085)","(0.694098, -0.20089, 0.691282)","(0.756878, -0.12122, 0.642216)","(0.51833, 0.841306, -0.153423)","(-0.62755, 0.370827, -0.684594)","(-0.849851, -0.198366, -0.488266)","(0.660897, -0.0704674, 0.747161)","(0.554328, 0.814863, -0.169467)","(-0.509443, 0.323401, -0.79742)","(-0.777319, -0.207011, -0.594072)","(0.545588, -0.0590258, 0.835972)","(0.649795, 0.739244, -0.176876)","(-0.258746, 0.151863, -0.953933)","(-0.613188, -0.308019, -0.72741)",fist
"(0, 0, 0)","(0.720235, 0.149808, 0.677362)","(0.362177, 0.412656, 0.835789)","(0.45334, 0.359482, 0.815632)","(0.83023, -0.160904, 0.533692)","(0.544537, -0.486594, 0.683158)","(0.631574, -0.339933, 0.696822)","(0.694854, -0.197483, 0.691504)","(0.757104, -0.119725, 0.64223)","(0.518185, 0.841023, -0.155446)","(-0.627819, 0.369249, -0.6852)","(-0.849991, -0.199533, -0.487546)","(0.661152, -0.0687522, 0.747095)","(0.554184, 0.814548, -0.17144)","(-0.50974, 0.321594, -0.797962)","(-0.777492, -0.208396, -0.593361)","(0.545872, -0.0571278, 0.835919)","(0.649665, 0.738922, -0.178687)","(-0.259059, 0.149763, -0.95418)","(-0.613389, -0.30967, -0.726539)",fist
"(0, 0, 0)","(0.718706, 0.153113, 0.678247)","(0.360542, 0.416061, 0.834807)","(0.451404, 0.363087, 0.815109)","(0.830047, -0.158122, 0.534807)","(0.544462, -0.483593, 0.685346)","(0.631563, -0.336386, 0.698551)","(0.694814, -0.193477, 0.692676)","(0.756811, -0.116619, 0.643147)","(0.517447, 0.840966, -0.158193)","(-0.627747, 0.366111, -0.686947)","(-0.84948, -0.202165, -0.487353)","(0.660741, -0.0653583, 0.747763)","(0.553486, 0.814466, -0.174063)","(-0.509544, 0.318168, -0.799459)","(-0.776902, -0.211338, -0.593093)","(0.545391, -0.0535236, 0.836471)","(0.649056, 0.738908, -0.180946)","(-0.258574, 0.146038, -0.954889)","(-0.612608, -0.312922, -0.725804)",fist
"(0, 0, 0)","(0.71744, 0.155308, 0.679087)","(0.358713, 0.417841, 0.834706)","(0.449474, 0.365115, 0.815269)","(0.829494, -0.155961, 0.536298)","(0.54414, -0.481723, 0.686917)","(0.631096, -0.33414, 0.700049)","(0.694184, -0.190912, 0.694018)","(0.756026, -0.114416, 0.644464)","(0.516306, 0.841578, -0.158668)","(-0.627307, 0.364053, -0.688441)","(-0.848408, -0.204289, -0.488334)","(0.659713, -0.063158, 0.748859)","(0.552414, 0.815113, -0.17444)","(-0.508849, 0.316143, -0.800704)","(-0.775654, -0.213494, -0.593954)","(0.544211, -0.0513805, 0.837374)","(0.648127, 0.7397, -0.181039)","(-0.257347, 0.144215, -0.955497)","(-0.610988, -0.314994, -0.726273)",fist
"(0, 0, 0)","(0.714242, 0.156226, 0.682241)","(0.353359, 0.413835, 0.838974)","(0.442954, 0.36308, 0.819734)","(0.828936, -0.152865, 0.538049)","(0.545918, -0.482437, 0.685002)","(0.631554, -0.334108, 0.699651)","(0.693406, -0.190188, 0.694994)","(0.754712, -0.112853, 0.646277)","(0.5093, 0.847414, -0.150011)","(-0.628082, 0.363975, -0.687775)","(-0.84479, -0.207917, -0.493052)","(0.657571, -0.0633024, 0.750729)","(0.545704, 0.8214, -0.16586)","(-0.508794, 0.318041, -0.799987)","(-0.771578, -0.215611, -0.59848)","(0.541652, -0.0532728, 0.838913)","(0.642121, 0.7469, -0.17269)","(-0.255193, 0.149643, -0.95524)","(-0.605531, -0.31455, -0.73102)",fist
"(0, 0, 0)","(0.711063, 0.159975, 0.684688)","(0.348018, 0.413284, 0.841475)","(0.436543, 0.364332, 0.822613)","(0.828434, -0.147502, 0.540316)","(0.547565, -0.480658, 0.684938)","(0.631956, -0.331466, 0.700544)","(0.692629, -0.186782, 0.69669)","(0.753479, -0.108591, 0.648442)","(0.502126, 0.852567, -0.144914)","(-0.628986, 0.361007, -0.688513)","(-0.841177, -0.213587, -0.49679)","(0.655536, -0.0603337, 0.75275)","(0.53882, 0.826945, -0.160735)","(-0.508898, 0.316603, -0.800491)","(-0.767537, -0.220195, -0.601998)","(0.539229, -0.051701, 0.840571)","(0.635938, 0.753345, -0.167497)","(-0.253238, 0.15114, -0.955525)","(-0.600142, -0.317095, -0.734357)",fist
"(0, 0, 0)","(0.713702, 0.160364, 0.681845)","(0.352081, 0.408653, 0.842046)","(0.43455, 0.363968, 0.823829)","(0.828976, -0.145114, 0.540131)","(0.54966, -0.481665, 0.682548)","(0.633259, -0.331822, 0.699198)","(0.693139, -0.186469, 0.696267)","(0.753683, -0.107318, 0.648417)","(0.496588, 0.856681, -0.139635)","(-0.630831, 0.360774, -0.686945)","(-0.839366, -0.216295, -0.498679)","(0.655343, -0.0603062, 0.75292)","(0.533466, 0.831392, -0.155569)","(-0.510362, 0.317812, -0.799078)","(-0.765601, -0.221808, -0.603868)","(0.538914, -0.0529448, 0.840696)","(0.631082, 0.758473, -0.162649)","(-0.253479, 0.154953, -0.95485)","(-0.597464, -0.31683, -0.736652)",fist
"(0, 0, 0)","(0.712318, 0.160123, 0.683347)","(0.349691, 0.406196, 0.844228)","(0.432071, 0.362068, 0.825967)","(0.829, -0.14429, 0.540314)","(0.550186, -0.483567, 0.680778)","(0.633364, -0.333425, 0.69834)","(0.692847, -0.187693, 0.696229)","(0.753451, -0.107277, 0.648693)","(0.493358, 0.859242, -0.13528)","(-0.631559, 0.361381, -0.685957)","(-0.838012, -0.217343, -0.500497)","(0.654823, -0.0611223, 0.753307)","(0.530354, 0.834168, -0.151286)","(-0.510804, 0.319404, -0.79816)","(-0.76412, -0.222088, -0.605638)","(0.538278, -0.0546121, 0.840996)","(0.628271, 0.761664, -0.15857)","(-0.253116, 0.158276, -0.954401)","(-0.595475, -0.315838, -0.738685)",fist
"(0, 0, 0)","(0.709938, 0.161083, 0.685595)","(0.348938, 0.406394, 0.844444)","(0.427923, 0.364049, 0.827255)","(0.828838, -0.14381, 0.54069)","(0.549434, -0.483889, 0.681156)","(0.632755, -0.333736, 0.698743)","(0.692381, -0.187934, 0.696627)","(0.753256, -0.106703, 0.649014)","(0.493388, 0.859131, -0.135879)","(-0.631357, 0.360776, -0.686461)","(-0.837858, -0.21779, -0.500561)","(0.654596, -0.0604585, 0.753558)","(0.530392, 0.834042, -0.151849)","(-0.510564, 0.318707, -0.798593)","(-0.763933, -0.222619, -0.605679)","(0.538025, -0.0538744, 0.841206)","(0.628319, 0.761531, -0.159016)","(-0.252811, 0.157467, -0.954616)","(-0.595243, -0.316472, -0.738601)",fist
"(0, 0, 0)","(0.711457, 0.160147, 0.684239)","(0.352026, 0.405279, 0.843698)","(0.429728, 0.363481, 0.826568)","(0.829675, -0.144825, 0.539134)","(0.549603, -0.485545, 0.67984)","(0.633271, -0.335464, 0.697446)","(0.693197, -0.18963, 0.695355)","(0.75433, -0.107668, 0.647606)","(0.494043, 0.858646, -0.136561)","(-0.632233, 0.361619, -0.68521)","(-0.839003, -0.216778, -0.499081)","(0.655911, -0.061346, 0.752342)","(0.530995, 0.833521, -0.152601)","(-0.511685, 0.319459, -0.797574)","(-0.765275, -0.221651, -0.604339)","(0.539507, -0.0546618, 0.840205)","(0.628839, 0.760907, -0.159942)","(-0.254375, 0.158007, -0.954111)","(-0.596922, -0.315636, -0.737603)",fist
"(0, 0, 0)","(0.709834, 0.160714, 0.685789)","(0.351567, 0.404593, 0.844218)","(0.426788, 0.364217, 0.827767)","(0.829704, -0.144167, 0.539266)","(0.549553, -0.485988, 0.679564)","(0.633202, -0.335722, 0.697385)","(0.693092, -0.189659, 0.695452)","(0.754288, -0.107159, 0.647739)","(0.493077, 0.859299, -0.135942)","(-0.632478, 0.361272, -0.685167)","(-0.838621, -0.217471, -0.499421)","(0.655787, -0.0610128, 0.752476)","(0.530064, 0.834226, -0.151984)","(-0.511848, 0.319323, -0.797524)","(-0.764859, -0.222191, -0.604666)","(0.539353, -0.0545144, 0.840313)","(0.628003, 0.761729, -0.159317)","(-0.254296, 0.15828, -0.954086)","(-0.596359, -0.315895, -0.737948)",fist
"(0, 0, 0)","(0.709002, 0.15993, 0.686833)","(0.352653, 0.403041, 0.844508)","(0.423519, 0.364964, 0.829116)","(0.829972, -0.1449, 0.538657)","(0.549183, -0.48772, 0.678621)","(0.633123, -0.337392, 0.69665)","(0.693259, -0.191152, 0.694877)","(0.754637, -0.107942, 0.647203)","(0.493341, 0.8592, -0.135609)","(-0.632748, 0.36203, -0.684517)","(-0.839012, -0.216766, -0.499071)","(0.656218, -0.0618321, 0.752033)","(0.530312, 0.834122, -0.151688)","(-0.512198, 0.320122, -0.796979)","(-0.765314, -0.221432, -0.604369)","(0.53984, -0.0553503, 0.839946)","(0.628225, 0.761588, -0.159112)","(-0.254794, 0.159108, -0.953816)","(-0.596929, -0.315094, -0.737829)",fist
"(0, 0, 0)","(0.707001, 0.159051, 0.689095)","(0.351871, 0.401906, 0.845375)","(0.413375, 0.368942, 0.832468)","(0.830209, -0.145548, 0.538117)","(0.549166, -0.488775, 0.677876)","(0.633299, -0.338366, 0.696018)","(0.693578, -0.191988, 0.694327)","(0.754945, -0.108634, 0.646728)","(0.493576, 0.859111, -0.135316)","(-0.632987, 0.3627, -0.683942)","(-0.839357, -0.216142, -0.498761)","(0.656599, -0.0625572, 0.751641)","(0.530532, 0.83403, -0.151427)","(-0.512508, 0.32083, -0.796495)","(-0.765716, -0.22076, -0.604105)","(0.540271, -0.0560913, 0.83962)","(0.628422, 0.761464, -0.158927)","(-0.255231, 0.159845, -0.953576)","(-0.597432, -0.314385, -0.737725)",fist
"(0, 0, 0)","(0.702723, 0.157738, 0.693758)","(0.34961, 0.399932, 0.847247)","(0.400036, 0.372939, 0.83719)","(0.830404, -0.146221, 0.537633)","(0.549285, -0.4899, 0.676967)","(0.63353, -0.339384, 0.695311)","(0.693879, -0.192849, 0.693787)","(0.755179, -0.109444, 0.646318)","(0.493519, 0.859287, -0.134408)","(-0.633237, 0.363558, -0.683254)","(-0.839535, -0.215521, -0.49873)","(0.65687, -0.0635013, 0.751325)","(0.530472, 0.834225, -0.150561)","(-0.512794, 0.321836, -0.795905)","(-0.765932, -0.22, -0.60411)","(0.540574, -0.0571478, 0.839353)","(0.628367, 0.761668, -0.158166)","(-0.255558, 0.16107, -0.953282)","(-0.597691, -0.313443, -0.737915)",fist
"(0, 0, 0)","(0.697902, 0.154763, 0.699272)","(0.343713, 0.397521, 0.850787)","(0.378274, 0.379201, 0.844461)","(0.830335, -0.147974, 0.53726)","(0.548628, -0.493483, 0.674894)","(0.633031, -0.343056, 0.693962)","(0.693542, -0.196438, 0.693117)","(0.755082, -0.111605, 0.646062)","(0.493359, 0.85987, -0.131227)","(-0.633189, 0.365874, -0.682061)","(-0.839395, -0.213908, -0.499659)","(0.656744, -0.0660607, 0.751215)","(0.530323, 0.834873, -0.14746)","(-0.512711, 0.324589, -0.794839)","(-0.76577, -0.217986, -0.605044)","(0.540429, -0.0600486, 0.839244)","(0.628242, 0.762364, -0.155284)","(-0.2554, 0.164464, -0.952745)","(-0.59748, -0.310904, -0.739159)",fist
"(0, 0, 0)","(0.728172, 0.142443, 0.67043)","(0.391996, 0.408971, 0.824064)","(0.414098, 0.395611, 0.819765)","(0.842203, -0.171887, 0.511028)","(0.548491, -0.49909, 0.67087)","(0.641231, -0.352677, 0.6815)","(0.709162, -0.209391, 0.673235)","(0.773158, -0.127994, 0.621163)","(0.530231, 0.828408, -0.180538)","(-0.640206, 0.374286, -0.670856)","(-0.867869, -0.187555, -0.46003)","(0.681392, -0.0738831, 0.72818)","(0.565242, 0.801004, -0.197214)","(-0.526423, 0.323033, -0.786466)","(-0.7987, -0.199009, -0.567867)","(0.569041, -0.0588938, 0.820197)","(0.659044, 0.723338, -0.20602)","(-0.283771, 0.144608, -0.947925)","(-0.640615, -0.304974, -0.704701)",fist
"(0, 0, 0)","(0.744316, 0.133778, 0.654292)","(0.419018, 0.41363, 0.808291)","(0.433713, 0.404086, 0.805362)","(0.847671, -0.186823, 0.496538)","(0.547371, -0.503477, 0.668503)","(0.644808, -0.35974, 0.674396)","(0.716947, -0.218643, 0.661954)","(0.782338, -0.138767, 0.607199)","(0.550201, 0.808646, -0.208256)","(-0.643347, 0.379991, -0.664614)","(-0.882729, -0.170639, -0.437804)","(0.694529, -0.0798866, 0.715016)","(0.584029, 0.779895, -0.225108)","(-0.533634, 0.323154, -0.781541)","(-0.816272, -0.186233, -0.546825)","(0.584682, -0.0597846, 0.809057)","(0.675315, 0.699322, -0.234304)","(-0.299839, 0.134518, -0.944458)","(-0.664345, -0.299473, -0.684807)",fist
"(0, 0, 0)","(0.747003, 0.13023, 0.651941)","(0.423446, 0.411789, 0.806922)","(0.433496, 0.40521, 0.804914)","(0.849472, -0.190741, 0.49195)","(0.54844, -0.506792, 0.665113)","(0.646653, -0.363476, 0.670615)","(0.719452, -0.222628, 0.657894)","(0.784938, -0.14245, 0.602976)","(0.552611, 0.806332, -0.210833)","(-0.645204, 0.383089, -0.661026)","(-0.885777, -0.166595, -0.43318)","(0.697961, -0.0832351, 0.711283)","(0.586226, 0.77744, -0.227874)","(-0.536357, 0.325831, -0.77856)","(-0.819968, -0.182422, -0.542562)","(0.588702, -0.0626956, 0.805915)","(0.677117, 0.696473, -0.237569)","(-0.304244, 0.136266, -0.942798)","(-0.669268, -0.296254, -0.681406)",fist
"(0, 0, 0)","(0.744917, 0.124848, 0.655371)","(0.419774, 0.403181, 0.813164)","(0.42626, 0.399003, 0.811849)","(0.849976, -0.193488, 0.490004)","(0.549607, -0.514184, 0.658443)","(0.647204, -0.370812, 0.666052)","(0.719487, -0.229701, 0.65542)","(0.785152, -0.146959, 0.601613)","(0.549172, 0.811494, -0.199717)","(-0.646448, 0.388962, -0.656364)","(-0.884736, -0.164754, -0.436003)","(0.69784, -0.0895718, 0.710631)","(0.582929, 0.782979, -0.217111)","(-0.537265, 0.333755, -0.774567)","(-0.818782, -0.178832, -0.545542)","(0.588428, -0.0707729, 0.805447)","(0.674193, 0.702549, -0.227792)","(-0.304188, 0.147429, -0.941135)","(-0.66748, -0.290138, -0.685777)",fist
"(0, 0, 0)","(0.743505, 0.121704, 0.657563)","(0.4174, 0.398216, 0.816824)","(0.421012, 0.395912, 0.81609)","(0.850292, -0.195051, 0.488835)","(0.549805, -0.519072, 0.65443)","(0.646958, -0.376044, 0.663352)","(0.718962, -0.235103, 0.65408)","(0.785308, -0.149546, 0.600772)","(0.547151, 0.814414, -0.193278)","(-0.64721, 0.392315, -0.653612)","(-0.884148, -0.163686, -0.437594)","(0.697808, -0.0932207, 0.710193)","(0.580991, 0.786118, -0.210875)","(-0.537836, 0.338303, -0.772194)","(-0.818117, -0.176746, -0.547215)","(0.588313, -0.0754312, 0.805108)","(0.672473, 0.706006, -0.222117)","(-0.304206, 0.153877, -0.940096)","(-0.666474, -0.286576, -0.688249)",fist
"(0, 0, 0)","(0.742561, 0.120202, 0.658904)","(0.415942, 0.395931, 0.818676)","(0.417229, 0.395116, 0.818415)","(0.850447, -0.19578, 0.488273)","(0.549411, -0.522178, 0.652286)","(0.646208, -0.379827, 0.661927)","(0.718071, -0.23943, 0.653488)","(0.785389, -0.150759, 0.600363)","(0.54619, 0.815772, -0.190242)","(-0.647579, 0.393884, -0.652301)","(-0.883876, -0.163182, -0.438333)","(0.697802, -0.0949365, 0.709971)","(0.58007, 0.787581, -0.207932)","(-0.538115, 0.34044, -0.771059)","(-0.817808, -0.175762, -0.547994)","(0.58827, -0.0776229, 0.804931)","(0.671658, 0.70762, -0.219428)","(-0.30422, 0.156919, -0.939588)","(-0.666005, -0.284887, -0.689403)",fist
"(0, 0, 0)","(0.742359, 0.119307, 0.659294)","(0.415268, 0.394182, 0.819861)","(0.416171, 0.393611, 0.819678)","(0.850576, -0.195978, 0.487968)","(0.548868, -0.524932, 0.650531)","(0.645163, -0.383523, 0.660813)","(0.716826, -0.243938, 0.653188)","(0.785424, -0.151362, 0.600165)","(0.545114, 0.81706, -0.187787)","(-0.647937, 0.394821, -0.651379)","(-0.883523, -0.163171, -0.439048)","(0.697728, -0.0959694, 0.709905)","(0.579042, 0.788963, -0.205543)","(-0.538361, 0.341868, -0.770256)","(-0.817406, -0.175345, -0.548727)","(0.588145, -0.0790748, 0.804881)","(0.670751, 0.709161, -0.217218)","(-0.304151, 0.159162, -0.939234)","(-0.665407, -0.283855, -0.690406)",fist
"(0, 0, 0)","(0.734852, 0.114883, 0.668427)","(0.403743, 0.384396, 0.8302)","(0.404171, 0.384132, 0.830114)","(0.847312, -0.196589, 0.493372)","(0.546008, -0.531888, 0.64728)","(0.640741, -0.390632, 0.660952)","(0.711261, -0.251023, 0.656578)","(0.780655, -0.154345, 0.605604)","(0.53987, 0.824587, -0.169106)","(-0.644776, 0.399756, -0.651505)","(-0.877634, -0.163571, -0.450558)","(0.691388, -0.101477, 0.715322)","(0.574218, 0.797069, -0.186962)","(-0.533555, 0.349668, -0.770098)","(-0.810318, -0.173407, -0.559745)","(0.580716, -0.0870498, 0.809439)","(0.666735, 0.718246, -0.198966)","(-0.296079, 0.171722, -0.9396)","(-0.65597, -0.278312, -0.701603)",fist
"(0, 0, 0)","(0.731553, 0.111444, 0.672615)","(0.397324, 0.377064, 0.836634)","(0.396107, 0.377797, 0.83688)","(0.844869, -0.196922, 0.497411)","(0.543653, -0.537058, 0.644989)","(0.637104, -0.396255, 0.661121)","(0.706729, -0.256968, 0.659167)","(0.777116, -0.156388, 0.609617)","(0.535854, 0.829843, -0.155631)","(-0.642466, 0.403156, -0.651693)","(-0.873218, -0.163892, -0.458944)","(0.686705, -0.105344, 0.719262)","(0.57051, 0.802747, -0.17354)","(-0.53005, 0.355133, -0.770018)","(-0.805034, -0.172044, -0.567733)","(0.575251, -0.0926908, 0.812709)","(0.66362, 0.724646, -0.185733)","(-0.290188, 0.180656, -0.939763)","(-0.648972, -0.274337, -0.70963)",fist
"(0, 0, 0)","(0.729874, 0.109031, 0.674831)","(0.393525, 0.372032, 0.840673)","(0.390853, 0.373614, 0.841217)","(0.843232, -0.197202, 0.500071)","(0.541867, -0.540949, 0.643237)","(0.63435, -0.400794, 0.661033)","(0.703353, -0.262035, 0.660781)","(0.774757, -0.157816, 0.612246)","(0.533105, 0.833249, -0.146609)","(-0.640945, 0.405458, -0.651762)","(-0.870248, -0.164012, -0.464509)","(0.683592, -0.107994, 0.72183)","(0.567966, 0.806435, -0.16455)","(-0.527742, 0.358824, -0.769892)","(-0.801493, -0.171038, -0.573023)","(0.571626, -0.0965257, 0.814816)","(0.66147, 0.728819, -0.176862)","(-0.286301, 0.186674, -0.939779)","(-0.644301, -0.271576, -0.714929)",fist
"(0, 0, 0)","(0.726895, 0.10867, 0.678096)","(0.387998, 0.36894, 0.844595)","(0.384147, 0.371182, 0.845373)","(0.841235, -0.195697, 0.50401)","(0.540028, -0.54305, 0.643014)","(0.631464, -0.403234, 0.662311)","(0.699731, -0.264748, 0.663539)","(0.771876, -0.157336, 0.615998)","(0.52954, 0.836907, -0.138471)","(-0.639148, 0.40591, -0.653244)","(-0.866543, -0.165861, -0.470737)","(0.679787, -0.108646, 0.725317)","(0.564653, 0.810383, -0.156354)","(-0.524982, 0.36058, -0.770958)","(-0.797097, -0.171877, -0.578874)","(0.567203, -0.0983192, 0.817689)","(0.658647, 0.733334, -0.168536)","(-0.281598, 0.190728, -0.940386)","(-0.638516, -0.270733, -0.720418)",fist
"(0, 0, 0)","(0.718106, 0.104939, 0.687977)","(0.376129, 0.363313, 0.852368)","(0.371308, 0.366086, 0.853295)","(0.834213, -0.197731, 0.514772)","(0.531481, -0.547226, 0.646585)","(0.62226, -0.407666, 0.668282)","(0.690212, -0.269316, 0.671622)","(0.763148, -0.160338, 0.626016)","(0.529731, 0.838969, -0.124565)","(-0.630419, 0.409444, -0.65949)","(-0.85924, -0.164114, -0.484535)","(0.669374, -0.112643, 0.734336)","(0.565159, 0.812647, -0.142126)","(-0.51445, 0.365221, -0.775857)","(-0.788211, -0.169187, -0.591691)","(0.555434, -0.103226, 0.825129)","(0.65949, 0.735877, -0.153485)","(-0.268252, 0.197131, -0.942963)","(-0.627372, -0.266667, -0.731637)",fist
"(0, 0, 0)","(0.714688, 0.104195, 0.691639)","(0.370558, 0.36034, 0.856062)","(0.364938, 0.363528, 0.857128)","(0.831925, -0.196972, 0.518751)","(0.529766, -0.548677, 0.646762)","(0.619781, -0.409067, 0.669728)","(0.687133, -0.270649, 0.674238)","(0.760043, -0.160443, 0.629757)","(0.527014, 0.841752, -0.117087)","(-0.628141, 0.410256, -0.661157)","(-0.855645, -0.165126, -0.490516)","(0.665427, -0.113688, 0.737755)","(0.562657, 0.815665, -0.134567)","(-0.511294, 0.367109, -0.777052)","(-0.783955, -0.16935, -0.597273)","(0.550908, -0.105202, 0.827909)","(0.657375, 0.739338, -0.145734)","(-0.263402, 0.200899, -0.943535)","(-0.621879, -0.265443, -0.736754)",fist
"(0, 0, 0)","(0.706962, 0.098795, 0.700317)","(0.35915, 0.350285, 0.86505)","(0.35283, 0.353784, 0.866226)","(0.827218, -0.198981, 0.525469)","(0.525921, -0.554696, 0.644763)","(0.614664, -0.415029, 0.670775)","(0.681017, -0.276423, 0.67809)","(0.753822, -0.164528, 0.636147)","(0.522656, 0.846789, -0.0988876)","(-0.623251, 0.415625, -0.662431)","(-0.848827, -0.163636, -0.502708)","(0.657661, -0.119957, 0.743702)","(0.558675, 0.821189, -0.116323)","(-0.504789, 0.374927, -0.777572)","(-0.775889, -0.165845, -0.608681)","(0.54206, -0.113524, 0.832637)","(0.65403, 0.745652, -0.12747)","(-0.25388, 0.212777, -0.943542)","(-0.611578, -0.258845, -0.747645)",fist
"(0, 0, 0)","(0.701665, 0.0948095, 0.706171)","(0.351266, 0.342991, 0.871189)","(0.344349, 0.346755, 0.872459)","(0.82388, -0.200535, 0.530101)","(0.523224, -0.5591, 0.643152)","(0.611052, -0.419471, 0.671311)","(0.676685, -0.280802, 0.680623)","(0.749434, -0.167556, 0.640526)","(0.519453, 0.85016, -0.0859996)","(-0.619837, 0.419508, -0.663186)","(-0.843969, -0.162395, -0.511218)","(0.6522, -0.124533, 0.747748)","(0.555733, 0.824906, -0.103399)","(-0.500256, 0.380543, -0.777773)","(-0.770169, -0.163174, -0.616615)","(0.535857, -0.119545, 0.835803)","(0.651535, 0.749924, -0.114526)","(-0.247248, 0.221275, -0.943348)","(-0.604304, -0.25398, -0.75519)",fist
"(0, 0, 0)","(0.690099, 0.0884858, 0.718286)","(0.334173, 0.329232, 0.883139)","(0.326692, 0.33315, 0.884468)","(0.817782, -0.201777, 0.538998)","(0.519695, -0.566015, 0.639956)","(0.605445, -0.425959, 0.672306)","(0.669299, -0.286729, 0.685438)","(0.741232, -0.171897, 0.648866)","(0.510689, 0.857623, -0.0606554)","(-0.614273, 0.425721, -0.664402)","(-0.83389, -0.161669, -0.527723)","(0.641832, -0.13217, 0.75537)","(0.54757, 0.833123, -0.0779266)","(-0.492422, 0.390507, -0.777833)","(-0.758435, -0.15944, -0.631946)","(0.524073, -0.130299, 0.841647)","(0.644379, 0.759502, -0.089064)","(-0.235021, 0.237503, -0.942527)","(-0.589367, -0.245529, -0.769651)",fist
"(0, 0, 0)","(0.683313, 0.0854905, 0.725103)","(0.323637, 0.32089, 0.890106)","(0.315665, 0.324945, 0.891497)","(0.814613, -0.201283, 0.543959)","(0.519049, -0.56947, 0.63741)","(0.603284, -0.428964, 0.672338)","(0.665778, -0.289231, 0.687812)","(0.73679, -0.173497, 0.653482)","(0.503397, 0.862881, -0.045039)","(-0.612011, 0.428628, -0.66462)","(-0.827515, -0.162408, -0.537441)","(0.636061, -0.136028, 0.759554)","(0.540692, 0.838916, -0.0622236)","(-0.48877, 0.396007, -0.777356)","(-0.751123, -0.158142, -0.640941)","(0.517505, -0.136316, 0.844752)","(0.638236, 0.766331, -0.0734284)","(-0.228517, 0.247408, -0.941578)","(-0.580029, -0.240962, -0.778142)",fist
"(0, 0, 0)","(0.67844, 0.0837177, 0.72987)","(0.315991, 0.315187, 0.894878)","(0.307585, 0.319371, 0.896322)","(0.812318, -0.20054, 0.547653)","(0.518766, -0.571592, 0.635739)","(0.601903, -0.430655, 0.672495)","(0.663385, -0.29046, 0.689604)","(0.733577, -0.174251, 0.656888)","(0.497763, 0.866644, -0.0340655)","(-0.610477, 0.430309, -0.664945)","(-0.822772, -0.163275, -0.544415)","(0.631886, -0.138404, 0.762604)","(0.535373, 0.843065, -0.0511563)","(-0.486226, 0.39957, -0.777128)","(-0.745712, -0.15755, -0.647373)","(0.512768, -0.140248, 0.846994)","(0.633456, 0.771261, -0.0623718)","(-0.223894, 0.254168, -0.940888)","(-0.573146, -0.238006, -0.784128)",fist
"(0, 0, 0)","(0.672741, 0.0813643, 0.73539)","(0.307706, 0.309552, 0.899719)","(0.29891, 0.313848, 0.901195)","(0.809038, -0.200692, 0.55243)","(0.516899, -0.574055, 0.635041)","(0.599136, -0.432717, 0.673641)","(0.659811, -0.292056, 0.692353)","(0.7293, -0.175707, 0.661248)","(0.493378, 0.869508, -0.0231175)","(-0.607512, 0.432467, -0.666259)","(-0.817574, -0.16319, -0.552215)","(0.62659, -0.141258, 0.766441)","(0.531282, 0.846248, -0.0400492)","(-0.482181, 0.403344, -0.777699)","(-0.739729, -0.156191, -0.654527)","(0.506822, -0.144416, 0.849868)","(0.629803, 0.775072, -0.0510982)","(-0.217818, 0.260634, -0.940545)","(-0.565668, -0.234636, -0.790547)",fist
"(0, 0, 0)","(0.667308, 0.0807165, 0.740395)","(0.299588, 0.305497, 0.903836)","(0.290439, 0.309876, 0.90533)","(0.806244, -0.199267, 0.557013)","(0.515913, -0.575128, 0.634872)","(0.597066, -0.433398, 0.67504)","(0.656768, -0.292328, 0.695126)","(0.725559, -0.175504, 0.665404)","(0.488026, 0.87272, -0.0137826)","(-0.605364, 0.433048, -0.667835)","(-0.81248, -0.164657, -0.559253)","(0.621869, -0.142397, 0.770066)","(0.526232, 0.849793, -0.0305401)","(-0.479007, 0.405495, -0.778541)","(-0.73393, -0.156465, -0.660958)","(0.501519, -0.14686, 0.852591)","(0.625252, 0.779326, -0.0413646)","(-0.212591, 0.265504, -0.940379)","(-0.558394, -0.232929, -0.796204)",fist
